job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-detection-table,1598303379343,1598303379353,1598303380590,1598303380631
emergency-stop-detection-streaming,1598303379343,1598303379353,1598303380637,1598303380666
emergency-stop-detection-streaming,1598303380345,1598303380352,1598303381442,1598303381449
emergency-stop-detection-table,1598303380345,1598303380352,1598303381590,1598303381606
emergency-stop-detection-streaming,1598303381344,1598303381352,1598303382445,1598303382450
emergency-stop-detection-table,1598303381344,1598303381352,1598303382594,1598303382601
vehicle-distribution,1598303381343,1598303381350,1598303383452,1598303383461
emergency-stop-detection-streaming,1598303382345,1598303382353,1598303383457,1598303383477
vehicle-distribution,1598303381344,1598303381350,1598303383462,1598303383477
vehicle-distribution,1598303381344,1598303381352,1598303383477,1598303383482
vehicle-distribution,1598303380345,1598303380352,1598303383473,1598303383485
vehicle-distribution,1598303379343,1598303379353,1598303383476,1598303383485
emergency-stop-detection-streaming,1598303383345,1598303383354,1598303384453,1598303384461
delay-distribution,1598303381344,1598303381350,1598303384577,1598303384599
delay-distribution,1598303379343,1598303379351,1598303384580,1598303384599
delay-distribution,1598303380345,1598303380352,1598303384581,1598303384599
emergency-stop-detection-table,1598303383345,1598303383354,1598303384682,1598303384694
emergency-stop-detection-streaming,1598303384347,1598303384355,1598303385446,1598303385456
emergency-stop-detection-table,1598303384347,1598303384355,1598303385699,1598303385712
emergency-stop-detection-streaming,1598303385348,1598303385356,1598303386468,1598303386487
emergency-stop-detection-table,1598303385348,1598303385356,1598303386690,1598303386697
emergency-stop-detection-streaming,1598303386349,1598303386361,1598303387541,1598303387551
emergency-stop-detection-table,1598303386349,1598303386361,1598303387732,1598303387745
vehicle-distribution,1598303386349,1598303386361,1598303388449,1598303388533
vehicle-distribution,1598303385348,1598303385356,1598303388434,1598303388537
vehicle-distribution,1598303382345,1598303382353,1598303388435,1598303388538
vehicle-distribution,1598303384347,1598303384355,1598303388435,1598303388538
vehicle-distribution,1598303386348,1598303386361,1598303388441,1598303388539
vehicle-distribution,1598303386348,1598303386361,1598303388438,1598303388573
vehicle-distribution,1598303382344,1598303382353,1598303388443,1598303388574
vehicle-distribution,1598303383345,1598303383354,1598303388446,1598303388574
vehicle-distribution,1598303382344,1598303382353,1598303388457,1598303388588
vehicle-distribution,1598303384346,1598303384357,1598303388459,1598303388588
emergency-stop-detection-streaming,1598303387350,1598303387375,1598303388538,1598303388593
emergency-stop-detection-table,1598303387350,1598303387375,1598303388694,1598303388708
delay-distribution,1598303386349,1598303386361,1598303389566,1598303389573
delay-distribution,1598303382345,1598303382353,1598303389562,1598303389573
delay-distribution,1598303385348,1598303385356,1598303389564,1598303389573
delay-distribution,1598303383345,1598303383352,1598303389564,1598303389574
delay-distribution,1598303384348,1598303384357,1598303389564,1598303389574
emergency-stop-detection-streaming,1598303388350,1598303388354,1598303389570,1598303389581
emergency-stop-detection-table,1598303388350,1598303388354,1598303389685,1598303389690
emergency-stop-detection-streaming,1598303389354,1598303389360,1598303390623,1598303390635
emergency-stop-detection-table,1598303389354,1598303389360,1598303390698,1598303390707
emergency-stop-detection-streaming,1598303390360,1598303390368,1598303391636,1598303391642
emergency-stop-detection-table,1598303390360,1598303390368,1598303391715,1598303391723
emergency-stop-detection-streaming,1598303391357,1598303391365,1598303392622,1598303392626
emergency-stop-detection-table,1598303391357,1598303391365,1598303392746,1598303392756
vehicle-distribution,1598303388350,1598303388354,1598303393439,1598303393450
vehicle-distribution,1598303389354,1598303389360,1598303393443,1598303393453
vehicle-distribution,1598303387350,1598303387368,1598303393440,1598303393454
vehicle-distribution,1598303390360,1598303390368,1598303393445,1598303393460
vehicle-distribution,1598303391357,1598303391365,1598303393450,1598303393462
vehicle-distribution,1598303390353,1598303390363,1598303393452,1598303393462
vehicle-distribution,1598303390358,1598303390364,1598303393446,1598303393467
vehicle-distribution,1598303387349,1598303387368,1598303393446,1598303393467
vehicle-distribution,1598303387350,1598303387375,1598303393455,1598303393468
emergency-stop-detection-streaming,1598303392359,1598303392364,1598303393613,1598303393617
emergency-stop-detection-table,1598303392359,1598303392364,1598303393741,1598303393747
emergency-stop-detection-streaming,1598303393358,1598303393363,1598303394625,1598303394634
emergency-stop-detection-table,1598303393358,1598303393363,1598303394688,1598303394702
delay-distribution,1598303388351,1598303388400,1598303395166,1598303395173
delay-distribution,1598303387351,1598303387369,1598303395166,1598303395176
delay-distribution,1598303391358,1598303391362,1598303395166,1598303395176
delay-distribution,1598303390360,1598303390366,1598303395170,1598303395182
delay-distribution,1598303389355,1598303389364,1598303395169,1598303395183
emergency-stop-detection-streaming,1598303394359,1598303394369,1598303395616,1598303395622
emergency-stop-detection-table,1598303394359,1598303394369,1598303395734,1598303395743
emergency-stop-detection-streaming,1598303395359,1598303395366,1598303396595,1598303396601
emergency-stop-detection-table,1598303395359,1598303395366,1598303396712,1598303396726
emergency-stop-detection-streaming,1598303396359,1598303396366,1598303397627,1598303397633
emergency-stop-detection-table,1598303396359,1598303396366,1598303397703,1598303397718
vehicle-distribution,1598303395359,1598303395366,1598303398549,1598303398564
vehicle-distribution,1598303392359,1598303392364,1598303398551,1598303398564
vehicle-distribution,1598303392358,1598303392362,1598303398552,1598303398565
vehicle-distribution,1598303396359,1598303396366,1598303398549,1598303398565
vehicle-distribution,1598303393358,1598303393363,1598303398553,1598303398566
