job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-table,1595851688970,1595851689064,1595851691719,1595851691752
emergency-stop-streaming,1595851688970,1595851689064,1595851691746,1595851691761
emergency-stop-table,1595851689987,1595851690059,1595851692553,1595851692588
emergency-stop-streaming,1595851689987,1595851690059,1595851692638,1595851692644
emergency-stop-streaming,1595851691006,1595851691042,1595851692966,1595851692974
emergency-stop-table,1595851691006,1595851691042,1595851693354,1595851693363
emergency-stop-streaming,1595851692009,1595851692038,1595851694445,1595851694502
emergency-stop-table,1595851692009,1595851692038,1595851694848,1595851694854
emergency-stop-streaming,1595851693028,1595851693098,1595851695358,1595851695381
emergency-stop-table,1595851693028,1595851693098,1595851696147,1595851696151
emergency-stop-streaming,1595851694023,1595851694115,1595851696262,1595851696309
emergency-stop-table,1595851694023,1595851694115,1595851697077,1595851697105
emergency-stop-streaming,1595851695029,1595851695077,1595851697573,1595851697664
emergency-stop-table,1595851695029,1595851695077,1595851698570,1595851698575
emergency-stop-streaming,1595851696031,1595851696083,1595851698793,1595851698797
vehicle-count,1595851689987,1595851690059,1595851698865,1595851698875
vehicle-count,1595851694023,1595851694148,1595851698853,1595851698881
vehicle-count,1595851694023,1595851694115,1595851698854,1595851698882
vehicle-count,1595851688970,1595851689072,1595851698877,1595851698897
vehicle-count,1595851692009,1595851692038,1595851698877,1595851698897
vehicle-count,1595851696031,1595851696083,1595851698878,1595851698897
vehicle-count,1595851693028,1595851693098,1595851698852,1595851698910
vehicle-count,1595851696031,1595851696080,1595851698874,1595851698911
vehicle-count,1595851688970,1595851689064,1595851698893,1595851698928
vehicle-count,1595851691006,1595851691042,1595851698893,1595851698928
vehicle-count,1595851695029,1595851695078,1595851698896,1595851698930
vehicle-count,1595851695029,1595851695077,1595851698897,1595851698932
emergency-stop-streaming,1595851697047,1595851697109,1595851699048,1595851699051
delay-statistics,1595851695029,1595851695073,1595851699141,1595851699160
delay-statistics,1595851693028,1595851693125,1595851699141,1595851699160
delay-statistics,1595851692009,1595851692038,1595851699144,1595851699160
delay-statistics,1595851694023,1595851694115,1595851699144,1595851699161
delay-statistics,1595851688983,1595851689067,1595851699127,1595851699161
delay-statistics,1595851689987,1595851690077,1595851699143,1595851699161
delay-statistics,1595851696031,1595851696084,1595851699144,1595851699161
delay-statistics,1595851691006,1595851691044,1595851699143,1595851699162
emergency-stop-table,1595851696031,1595851696083,1595851699617,1595851699620
emergency-stop-streaming,1595851698041,1595851698068,1595851700459,1595851700463
emergency-stop-table,1595851697047,1595851697109,1595851701055,1595851701057
emergency-stop-streaming,1595851699058,1595851699093,1595851701138,1595851701155
emergency-stop-table,1595851698041,1595851698068,1595851702758,1595851702773
emergency-stop-table,1595851699058,1595851699093,1595851703031,1595851703055
emergency-stop-streaming,1595851700052,1595851700145,1595851703107,1595851703115
emergency-stop-streaming,1595851701051,1595851701155,1595851703377,1595851703381
emergency-stop-streaming,1595851702063,1595851702122,1595851705078,1595851705081
emergency-stop-table,1595851700052,1595851700145,1595851705457,1595851705461
emergency-stop-streaming,1595851703094,1595851703167,1595851705675,1595851705680
emergency-stop-table,1595851701051,1595851701155,1595851706395,1595851706399
emergency-stop-streaming,1595851704082,1595851704157,1595851706679,1595851706681
emergency-stop-streaming,1595851705090,1595851705127,1595851708396,1595851708400
emergency-stop-table,1595851702063,1595851702122,1595851708443,1595851708448
emergency-stop-streaming,1595851706103,1595851706150,1595851709495,1595851709498
emergency-stop-table,1595851703094,1595851703167,1595851709529,1595851709531
vehicle-count,1595851705090,1595851705127,1595851709944,1595851709957
vehicle-count,1595851704082,1595851704157,1595851709944,1595851709961
vehicle-count,1595851707112,1595851707137,1595851709940,1595851709963
vehicle-count,1595851706103,1595851706157,1595851709945,1595851709965
vehicle-count,1595851697047,1595851697105,1595851709938,1595851709994
vehicle-count,1595851703094,1595851703167,1595851709941,1595851709995
vehicle-count,1595851701051,1595851701154,1595851709943,1595851709996
vehicle-count,1595851697047,1595851697109,1595851709943,1595851709996
vehicle-count,1595851707112,1595851707140,1595851709939,1595851710014
vehicle-count,1595851702063,1595851702097,1595851709943,1595851710016
vehicle-count,1595851702063,1595851702122,1595851709937,1595851710017
vehicle-count,1595851701051,1595851701155,1595851709941,1595851710024
vehicle-count,1595851699058,1595851699093,1595851709941,1595851710024
vehicle-count,1595851698041,1595851698068,1595851709942,1595851710025
vehicle-count,1595851700052,1595851700145,1595851709943,1595851710026
vehicle-count,1595851706103,1595851706150,1595851709937,1595851710026
vehicle-count,1595851701051,1595851701155,1595851709937,1595851710027
vehicle-count,1595851707112,1595851707131,1595851709945,1595851710029
delay-statistics,1595851698041,1595851698066,1595851710034,1595851710044
delay-statistics,1595851699067,1595851699100,1595851710033,1595851710050
delay-statistics,1595851701051,1595851701120,1595851710034,1595851710050
delay-statistics,1595851705090,1595851705127,1595851710034,1595851710050
delay-statistics,1595851706114,1595851706148,1595851710033,1595851710052
delay-statistics,1595851704082,1595851704146,1595851710036,1595851710052
delay-statistics,1595851697047,1595851697082,1595851710037,1595851710052
delay-statistics,1595851707117,1595851707177,1595851710037,1595851710053
delay-statistics,1595851700052,1595851700144,1595851710037,1595851710053
delay-statistics,1595851703106,1595851703164,1595851710037,1595851710053
delay-statistics,1595851702072,1595851702133,1595851710038,1595851710053
emergency-stop-streaming,1595851707112,1595851707131,1595851710336,1595851710345
emergency-stop-table,1595851704082,1595851704157,1595851710960,1595851710988
emergency-stop-streaming,1595851708147,1595851708248,1595851711699,1595851711710
emergency-stop-streaming,1595851709136,1595851709206,1595851712687,1595851712690
emergency-stop-table,1595851705090,1595851705127,1595851713397,1595851713401
emergency-stop-streaming,1595851710134,1595851710173,1595851713539,1595851713603
emergency-stop-table,1595851706103,1595851706150,1595851713731,1595851713734
emergency-stop-table,1595851707112,1595851707131,1595851714291,1595851714294
emergency-stop-streaming,1595851711143,1595851711200,1595851715168,1595851715171
emergency-stop-streaming,1595851712154,1595851712182,1595851715723,1595851715750
emergency-stop-streaming,1595851713169,1595851713283,1595851716318,1595851716338
emergency-stop-streaming,1595851714155,1595851714185,1595851716672,1595851716691
emergency-stop-table,1595851708147,1595851708248,1595851717020,1595851717034
emergency-stop-table,1595851709136,1595851709206,1595851717277,1595851717302
emergency-stop-table,1595851710134,1595851710173,1595851718563,1595851718565
emergency-stop-streaming,1595851715173,1595851715226,1595851719779,1595851719793
emergency-stop-table,1595851711143,1595851711200,1595851720124,1595851720129
delay-statistics,1595851711144,1595851711204,1595851720240,1595851720244
delay-statistics,1595851715181,1595851715228,1595851720239,1595851720247
delay-statistics,1595851717182,1595851717217,1595851720245,1595851720256
delay-statistics,1595851714160,1595851714236,1595851720243,1595851720257
delay-statistics,1595851712154,1595851712208,1595851720248,1595851720266
delay-statistics,1595851710141,1595851710177,1595851720250,1595851720266
delay-statistics,1595851709145,1595851709211,1595851720241,1595851720266
delay-statistics,1595851708147,1595851708248,1595851720248,1595851720266
delay-statistics,1595851716163,1595851716188,1595851720248,1595851720266
delay-statistics,1595851713169,1595851713202,1595851720249,1595851720267
emergency-stop-streaming,1595851716163,1595851716193,1595851720861,1595851720863
vehicle-count,1595851714155,1595851714188,1595851720884,1595851720915
vehicle-count,1595851710134,1595851710173,1595851720887,1595851720917
vehicle-count,1595851708147,1595851708248,1595851720887,1595851720917
vehicle-count,1595851709136,1595851709206,1595851720892,1595851720919
vehicle-count,1595851717182,1595851717270,1595851720893,1595851720919
vehicle-count,1595851709124,1595851709162,1595851720882,1595851720921
vehicle-count,1595851711138,1595851711203,1595851720883,1595851720921
vehicle-count,1595851710134,1595851710173,1595851720882,1595851720944
vehicle-count,1595851712154,1595851712182,1595851720883,1595851720947
vehicle-count,1595851713169,1595851713283,1595851720883,1595851720947
vehicle-count,1595851716163,1595851716193,1595851720883,1595851720947
vehicle-count,1595851714155,1595851714185,1595851720875,1595851720947
vehicle-count,1595851715173,1595851715226,1595851720877,1595851720948
vehicle-count,1595851711143,1595851711200,1595851720888,1595851720957
vehicle-count,1595851714155,1595851714226,1595851720890,1595851720960
vehicle-count,1595851709124,1595851709158,1595851720870,1595851720963
emergency-stop-streaming,1595851717182,1595851717270,1595851721268,1595851721271
emergency-stop-streaming,1595851718221,1595851718262,1595851722793,1595851722831
emergency-stop-table,1595851712154,1595851712182,1595851723121,1595851723124
emergency-stop-table,1595851713169,1595851713283,1595851723720,1595851723723
emergency-stop-table,1595851714155,1595851714185,1595851724285,1595851724288
emergency-stop-streaming,1595851719199,1595851719241,1595851724645,1595851724648
emergency-stop-streaming,1595851722191,1595851722283,1595851725712,1595851725714
emergency-stop-streaming,1595851720181,1595851720224,1595851725754,1595851725782
emergency-stop-streaming,1595851721183,1595851721212,1595851726344,1595851726347
emergency-stop-table,1595851715173,1595851715226,1595851725970,1595851726426
emergency-stop-table,1595851716163,1595851716193,1595851726875,1595851726886
emergency-stop-table,1595851717182,1595851717270,1595851727984,1595851727987
emergency-stop-streaming,1595851723191,1595851723233,1595851728714,1595851728718
emergency-stop-streaming,1595851724202,1595851724264,1595851729959,1595851729962
emergency-stop-table,1595851718221,1595851718262,1595851730057,1595851730065
emergency-stop-streaming,1595851725254,1595851725297,1595851731060,1595851731064
delay-statistics,1595851720181,1595851720220,1595851731144,1595851731159
delay-statistics,1595851727271,1595851727303,1595851731144,1595851731159
delay-statistics,1595851718221,1595851718262,1595851731146,1595851731160
delay-statistics,1595851723191,1595851723221,1595851731146,1595851731160
delay-statistics,1595851719199,1595851719234,1595851731148,1595851731160
delay-statistics,1595851724202,1595851724255,1595851731143,1595851731161
delay-statistics,1595851721183,1595851721212,1595851731146,1595851731162
delay-statistics,1595851725254,1595851725300,1595851731153,1595851731171
delay-statistics,1595851722203,1595851722256,1595851731151,1595851731173
delay-statistics,1595851726273,1595851726319,1595851731153,1595851731174
delay-statistics,1595851728283,1595851728317,1595851731153,1595851731174
emergency-stop-streaming,1595851727271,1595851727306,1595851731252,1595851731255
vehicle-count,1595851727271,1595851727306,1595851731289,1595851731301
vehicle-count,1595851721183,1595851721212,1595851731291,1595851731302
vehicle-count,1595851720181,1595851720224,1595851731294,1595851731307
vehicle-count,1595851723191,1595851723232,1595851731296,1595851731314
vehicle-count,1595851724202,1595851724264,1595851731289,1595851731315
vehicle-count,1595851723191,1595851723228,1595851731306,1595851731332
vehicle-count,1595851724197,1595851724257,1595851731291,1595851731341
vehicle-count,1595851719178,1595851719238,1595851731298,1595851731343
vehicle-count,1595851726273,1595851726425,1595851731298,1595851731343
vehicle-count,1595851728275,1595851728324,1595851731303,1595851731344
vehicle-count,1595851723191,1595851723233,1595851731305,1595851731344
vehicle-count,1595851719199,1595851719241,1595851731293,1595851731354
vehicle-count,1595851718221,1595851718262,1595851731294,1595851731355
vehicle-count,1595851719199,1595851719241,1595851731294,1595851731355
vehicle-count,1595851728275,1595851728320,1595851731295,1595851731356
vehicle-count,1595851725254,1595851725297,1595851731304,1595851731357
vehicle-count,1595851722191,1595851722283,1595851731305,1595851731357
emergency-stop-streaming,1595851728275,1595851728320,1595851732463,1595851732466
emergency-stop-table,1595851720181,1595851720224,1595851732659,1595851732663
emergency-stop-table,1595851719199,1595851719241,1595851732932,1595851732934
emergency-stop-streaming,1595851726273,1595851726425,1595851733889,1595851733908
emergency-stop-streaming,1595851730280,1595851730316,1595851734795,1595851734798
emergency-stop-table,1595851722191,1595851722283,1595851735423,1595851735426
emergency-stop-table,1595851721183,1595851721212,1595851735658,1595851735662
emergency-stop-streaming,1595851729275,1595851729322,1595851737093,1595851737096
emergency-stop-table,1595851723191,1595851723233,1595851738964,1595851738967
emergency-stop-streaming,1595851731282,1595851731364,1595851739951,1595851739954
emergency-stop-table,1595851724202,1595851724264,1595851740377,1595851740392
emergency-stop-streaming,1595851732301,1595851732380,1595851740608,1595851740628
emergency-stop-table,1595851726273,1595851726425,1595851740744,1595851740747
delay-statistics,1595851737321,1595851737361,1595851741149,1595851741168
delay-statistics,1595851738339,1595851738369,1595851741152,1595851741169
