job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-table,1597774656080,1597774656348,1597774657224,1597774657507
emergency-stop-streaming,1597774656080,1597774656348,1597774657688,1597774658048
emergency-stop-table,1597774657083,1597774657423,1597774658068,1597774658383
emergency-stop-streaming,1597774657083,1597774657423,1597774658946,1597774659403
emergency-stop-table,1597774658084,1597774658354,1597774659103,1597774659404
emergency-stop-streaming,1597774658084,1597774658354,1597774659810,1597774660103
emergency-stop-table,1597774659085,1597774659400,1597774660128,1597774660468
delay-statistics,1597774658085,1597774658528,1597774660319,1597774660659
delay-statistics,1597774656080,1597774656262,1597774660346,1597774660752
delay-statistics,1597774657083,1597774657217,1597774660347,1597774660753
emergency-stop-streaming,1597774659085,1597774659400,1597774660652,1597774660908
vehicle-count,1597774656080,1597774656348,1597774660715,1597774661155
vehicle-count,1597774657082,1597774657332,1597774661084,1597774661700
vehicle-count,1597774657083,1597774657423,1597774661084,1597774661700
vehicle-count,1597774658084,1597774658354,1597774661148,1597774661708
emergency-stop-table,1597774660087,1597774660327,1597774661122,1597774661816
vehicle-count,1597774657083,1597774657423,1597774661149,1597774661959
emergency-stop-streaming,1597774660087,1597774660327,1597774661487,1597774662077
emergency-stop-table,1597774661089,1597774661819,1597774661949,1597774662461
emergency-stop-streaming,1597774661089,1597774661819,1597774662603,1597774663212
emergency-stop-table,1597774662088,1597774663088,1597774662986,1597774663718
emergency-stop-streaming,1597774662088,1597774663088,1597774663645,1597774664184
emergency-stop-streaming,1597774663088,1597774664296,1597774664231,1597774665122
emergency-stop-table,1597774663088,1597774664296,1597774664238,1597774665123
emergency-stop-streaming,1597774664089,1597774665095,1597774665064,1597774665583
emergency-stop-table,1597774664089,1597774665095,1597774665037,1597774665858
delay-statistics,1597774661089,1597774661725,1597774665181,1597774665861
delay-statistics,1597774659086,1597774659582,1597774665201,1597774665864
vehicle-count,1597774661089,1597774661616,1597774665457,1597774666139
vehicle-count,1597774661089,1597774661819,1597774665457,1597774666139
vehicle-count,1597774660087,1597774660431,1597774665450,1597774666146
vehicle-count,1597774660087,1597774660327,1597774665450,1597774666146
delay-statistics,1597774660088,1597774660260,1597774665165,1597774666165
delay-statistics,1597774662088,1597774662563,1597774665167,1597774666166
delay-statistics,1597774663088,1597774663713,1597774665193,1597774666181
vehicle-count,1597774659085,1597774659400,1597774665449,1597774666229
vehicle-count,1597774663088,1597774664296,1597774665449,1597774666229
vehicle-count,1597774662088,1597774663088,1597774665474,1597774666350
emergency-stop-streaming,1597774665089,1597774666591,1597774666085,1597774666702
emergency-stop-table,1597774665089,1597774666591,1597774666002,1597774666709
emergency-stop-streaming,1597774666091,1597774667330,1597774667206,1597774667651
emergency-stop-table,1597774666091,1597774667330,1597774667245,1597774667755
emergency-stop-streaming,1597774667096,1597774668357,1597774667976,1597774668598
emergency-stop-table,1597774667096,1597774668357,1597774668085,1597774668705
emergency-stop-streaming,1597774669096,1597774670454,1597774670223,1597774670747
delay-statistics,1597774667096,1597774667511,1597774670184,1597774670755
delay-statistics,1597774664089,1597774664651,1597774670195,1597774670766
emergency-stop-table,1597774669096,1597774670454,1597774670128,1597774670769
delay-statistics,1597774665089,1597774665584,1597774670179,1597774670773
delay-statistics,1597774666091,1597774666701,1597774670198,1597774670804
delay-statistics,1597774668098,1597774668599,1597774670201,1597774670805
vehicle-count,1597774666091,1597774667330,1597774670356,1597774670816
vehicle-count,1597774665089,1597774666591,1597774670356,1597774670817
vehicle-count,1597774664089,1597774665095,1597774670366,1597774671114
vehicle-count,1597774668098,1597774669678,1597774670366,1597774671115
vehicle-count,1597774667096,1597774668357,1597774670403,1597774671116
emergency-stop-streaming,1597774670098,1597774671798,1597774671446,1597774672068
emergency-stop-table,1597774670098,1597774671798,1597774671308,1597774672069
delay-statistics,1597774674107,1597774674900,1597774675387,1597774676075
delay-statistics,1597774671106,1597774671704,1597774675395,1597774676084
delay-statistics,1597774669096,1597774669773,1597774675400,1597774676184
emergency-stop-streaming,1597774674107,1597774676296,1597774675419,1597774676326
delay-statistics,1597774672108,1597774673020,1597774675386,1597774676329
delay-statistics,1597774673106,1597774673722,1597774675386,1597774676330
delay-statistics,1597774670098,1597774670748,1597774675385,1597774676333
vehicle-count,1597774673106,1597774675341,1597774675979,1597774676634
vehicle-count,1597774671106,1597774672781,1597774675979,1597774676635
vehicle-count,1597774669095,1597774671261,1597774676004,1597774676638
vehicle-count,1597774669096,1597774670454,1597774676004,1597774676638
vehicle-count,1597774674107,1597774676296,1597774676055,1597774676657
vehicle-count,1597774670098,1597774671798,1597774676055,1597774676658
vehicle-count,1597774672108,1597774674149,1597774675991,1597774676942
vehicle-count,1597774671106,1597774672949,1597774675991,1597774676943
emergency-stop-streaming,1597774678111,1597774679735,1597774679365,1597774680046
emergency-stop-streaming,1597774679112,1597774681120,1597774680470,1597774681226
delay-statistics,1597774677107,1597774677756,1597774681059,1597774681698
delay-statistics,1597774678112,1597774678581,1597774681060,1597774681699
delay-statistics,1597774675109,1597774675839,1597774681059,1597774681956
delay-statistics,1597774676112,1597774676961,1597774681059,1597774681957
delay-statistics,1597774679112,1597774679918,1597774681060,1597774681962
vehicle-count,1597774677105,1597774678763,1597774681621,1597774682018
vehicle-count,1597774679112,1597774680920,1597774681649,1597774682030
vehicle-count,1597774679112,1597774681120,1597774681649,1597774682030
vehicle-count,1597774675108,1597774676491,1597774681619,1597774682365
vehicle-count,1597774675108,1597774677399,1597774681620,1597774682365
vehicle-count,1597774677107,1597774679417,1597774681621,1597774682365
vehicle-count,1597774677107,1597774679417,1597774681621,1597774682365
vehicle-count,1597774676112,1597774677583,1597774681621,1597774682366
vehicle-count,1597774679111,1597774680920,1597774681622,1597774682367
vehicle-count,1597774678111,1597774679735,1597774681622,1597774682367
vehicle-count,1597774675108,1597774677398,1597774681649,1597774682378
vehicle-count,1597774676111,1597774678123,1597774681650,1597774682379
vehicle-count,1597774676112,1597774677583,1597774681650,1597774682379
delay-statistics,1597774680112,1597774680618,1597774686415,1597774687110
delay-statistics,1597774681113,1597774681952,1597774686415,1597774687111
delay-statistics,1597774685120,1597774685699,1597774686418,1597774687122
delay-statistics,1597774684119,1597774684626,1597774686416,1597774687142
delay-statistics,1597774682117,1597774682861,1597774686415,1597774687144
delay-statistics,1597774683120,1597774683827,1597774686416,1597774687144
vehicle-count,1597774684118,1597774686527,1597774686956,1597774687414
vehicle-count,1597774683120,1597774685339,1597774686956,1597774687414
vehicle-count,1597774681112,1597774683068,1597774686956,1597774687415
vehicle-count,1597774681112,1597774683281,1597774686956,1597774687415
vehicle-count,1597774682117,1597774684405,1597774686965,1597774687426
vehicle-count,1597774684118,1597774686337,1597774686956,1597774687434
vehicle-count,1597774683120,1597774685195,1597774686956,1597774687434
vehicle-count,1597774685119,1597774687312,1597774686974,1597774687562
vehicle-count,1597774680111,1597774682177,1597774686973,1597774687871
delay-statistics,1597774686118,1597774686178,1597774691724,1597774692246
delay-statistics,1597774689125,1597774689507,1597774691724,1597774692247
delay-statistics,1597774687120,1597774688227,1597774691724,1597774692505
delay-statistics,1597774688125,1597774688470,1597774691724,1597774692505
delay-statistics,1597774690125,1597774690801,1597774691725,1597774692612
vehicle-count,1597774689125,1597774691711,1597774692382,1597774692786
vehicle-count,1597774688125,1597774690049,1597774692382,1597774692786
vehicle-count,1597774687120,1597774689847,1597774692386,1597774692793
vehicle-count,1597774688121,1597774690776,1597774692390,1597774692805
vehicle-count,1597774686118,1597774688371,1597774692380,1597774693079
vehicle-count,1597774685119,1597774687593,1597774692395,1597774693207
vehicle-count,1597774685119,1597774687593,1597774692395,1597774693207
vehicle-count,1597774690125,1597774692195,1597774692395,1597774693207
vehicle-count,1597774690124,1597774692941,1597774692395,1597774693207
emergency-stop-streaming,1597774691123,1597774693331,1597774692890,1597774693681
delay-statistics,1597774691124,1597774691731,1597774697131,1597774697829
delay-statistics,1597774693126,1597774693811,1597774697131,1597774697829
delay-statistics,1597774695133,1597774695691,1597774697131,1597774697830
delay-statistics,1597774692124,1597774692744,1597774697131,1597774697868
delay-statistics,1597774694140,1597774694765,1597774697131,1597774697869
vehicle-count,1597774695133,1597774698080,1597774697586,1597774698136
vehicle-count,1597774690125,1597774692941,1597774697587,1597774698140
vehicle-count,1597774694140,1597774697049,1597774697587,1597774698140
vehicle-count,1597774693126,1597774695578,1597774697587,1597774698140
vehicle-count,1597774692124,1597774694636,1597774697587,1597774698140
vehicle-count,1597774691123,1597774693331,1597774697599,1597774698144
vehicle-count,1597774693126,1597774696097,1597774697600,1597774698464
vehicle-count,1597774693126,1597774695578,1597774697600,1597774698464
emergency-stop-table,1597774700139,1597774701867,1597774701294,1597774702461
delay-statistics,1597774699139,1597774699640,1597774702338,1597774702707
delay-statistics,1597774698137,1597774698585,1597774702338,1597774702987
delay-statistics,1597774700140,1597774701048,1597774702338,1597774702987
delay-statistics,1597774697134,1597774697821,1597774702338,1597774702991
delay-statistics,1597774696134,1597774696876,1597774702338,1597774702991
vehicle-count,1597774696134,1597774699744,1597774702758,1597774703502
