job,event_timestamp,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
vehicle-count,1591093920157,1595497061283,1595497061322,1595497077979,1595497078058
vehicle-count,1591093924841,1595497076389,1595497076432,1595497077998,1595497078064
vehicle-count,1591093921431,1595497065298,1595497065325,1595497077998,1595497078064
vehicle-count,1591093923585,1595497072381,1595497072415,1595497077999,1595497078064
vehicle-count,1591093921157,1595497064294,1595497064353,1595497077999,1595497078064
vehicle-count,1591093924224,1595497074373,1595497074401,1595497078011,1595497078066
vehicle-count,1591093922615,1595497069335,1595497069361,1595497078014,1595497078079
vehicle-count,1591093922157,1595497067326,1595497067365,1595497078017,1595497078080
vehicle-count,1591093922614,1595497069329,1595497069361,1595497078018,1595497078081
vehicle-count,1591093920778,1595497063282,1595497063357,1595497078020,1595497078086
vehicle-count,1591093921432,1595497065304,1595497065325,1595497078028,1595497078087
vehicle-count,1591093923310,1595497071356,1595497071461,1595497078028,1595497078089
vehicle-count,1591093920520,1595497062297,1595497062353,1595497078028,1595497078089
delay-statistics,1591093924841,1595497076403,1595497076451,1595497078158,1595497078165
delay-statistics,1591093920776,1595497063282,1595497063318,1595497078154,1595497078171
delay-statistics,1591093920155,1595497061283,1595497061322,1595497078158,1595497078173
delay-statistics,1591093922359,1595497068332,1595497068370,1595497078151,1595497078173
delay-statistics,1591093922155,1595497067326,1595497067342,1595497078152,1595497078173
delay-statistics,1591093923308,1595497071356,1595497071461,1595497078153,1595497078174
delay-statistics,1591093923583,1595497072390,1595497072515,1595497078153,1595497078174
delay-statistics,1591093920518,1595497062308,1595497062419,1595497078156,1595497078175
delay-statistics,1591093924222,1595497074373,1595497074402,1595497078159,1595497078175
delay-statistics,1591093921430,1595497065311,1595497065333,1595497078163,1595497078195
delay-statistics,1591093921757,1595497066333,1595497066385,1595497078166,1595497078196
delay-statistics,1591093922929,1595497070346,1595497070388,1595497078170,1595497078197
delay-statistics,1591093924518,1595497075396,1595497075423,1595497078170,1595497078197
delay-statistics,1591093921155,1595497064316,1595497064381,1595497078190,1595497078198
delay-statistics,1591093923892,1595497073376,1595497073401,1595497078185,1595497078205
delay-statistics,1591093922613,1595497069344,1595497069392,1595497078185,1595497078205
emergency-stop-streaming,1591093924224,1595497074373,1595497074401,1595497078400,1595497078406
emergency-stop-table,1591093922615,1595497069335,1595497069361,1595497078840,1595497078849
emergency-stop-table,1591093922931,1595497070335,1595497070384,1595497079246,1595497079257
emergency-stop-table,1591093924224,1595497074373,1595497074401,1595497081532,1595497081540
emergency-stop-table,1591093920520,1595497062297,1595497062353,1595497082111,1595497082124
emergency-stop-table,1591093920778,1595497063282,1595497063357,1595497082253,1595497082292
emergency-stop-table,1591093924520,1595497075396,1595497075426,1595497082512,1595497082530
emergency-stop-streaming,1591093925157,1595497077414,1595497077475,1595497082932,1595497082938
emergency-stop-table,1591093924843,1595497076393,1595497076429,1595497083103,1595497083106
emergency-stop-table,1591093925520,1595497078404,1595497078447,1595497084095,1595497084107
emergency-stop-streaming,1591093925520,1595497078404,1595497078447,1595497084128,1595497084144
emergency-stop-table,1591093922361,1595497068332,1595497068389,1595497086576,1595497086591
emergency-stop-streaming,1591093924520,1595497075396,1595497075426,1595497087107,1595497087113
emergency-stop-streaming,1591093924843,1595497076393,1595497076429,1595497087676,1595497087680
emergency-stop-streaming,1591093926520,1595497081427,1595497081468,1595497089328,1595497089340
emergency-stop-streaming,1591093925862,1595497079434,1595497079466,1595497089353,1595497089366
emergency-stop-table,1591093923894,1595497073376,1595497073401,1595497090385,1595497090394
emergency-stop-streaming,1591093927171,1595497083430,1595497083526,1595497090528,1595497090537
emergency-stop-table,1591093927171,1595497083430,1595497083526,1595497090817,1595497090837
emergency-stop-table,1591093923585,1595497072381,1595497072415,1595497091739,1595497091742
emergency-stop-table,1591093923310,1595497071356,1595497071461,1595497091802,1595497091833
vehicle-count,1591093928157,1595497086453,1595497086508,1595497093009,1595497093026
vehicle-count,1591093928526,1595497087445,1595497087490,1595497093008,1595497093030
vehicle-count,1591093926157,1595497080408,1595497080524,1595497093005,1595497093033
vehicle-count,1591093926520,1595497081427,1595497081468,1595497093011,1595497093036
vehicle-count,1591093925862,1595497079434,1595497079466,1595497093012,1595497093037
vehicle-count,1591093929788,1595497091472,1595497091511,1595497093016,1595497093046
vehicle-count,1591093927796,1595497085451,1595497085491,1595497093017,1595497093047
vehicle-count,1591093926788,1595497082441,1595497082510,1595497093023,1595497093049
vehicle-count,1591093929787,1595497091472,1595497091514,1595497093039,1595497093053
vehicle-count,1591093928527,1595497087445,1595497087511,1595497093042,1595497093056
vehicle-count,1591093925520,1595497078404,1595497078447,1595497093021,1595497093067
vehicle-count,1591093925157,1595497077414,1595497077475,1595497093039,1595497093071
vehicle-count,1591093929157,1595497089483,1595497089501,1595497093054,1595497093086
vehicle-count,1591093929520,1595497090488,1595497090517,1595497093050,1595497093090
vehicle-count,1591093927520,1595497084446,1595497084490,1595497093051,1595497093091
vehicle-count,1591093928862,1595497088465,1595497088521,1595497093059,1595497093093
vehicle-count,1591093927171,1595497083430,1595497083526,1595497093059,1595497093094
delay-statistics,1591093928155,1595497086453,1595497086505,1595497093670,1595497093675
delay-statistics,1591093927794,1595497085459,1595497085493,1595497093676,1595497093689
delay-statistics,1591093925860,1595497079434,1595497079471,1595497093676,1595497093690
delay-statistics,1591093928525,1595497087473,1595497087509,1595497093678,1595497093690
delay-statistics,1591093927518,1595497084453,1595497084492,1595497093670,1595497093694
delay-statistics,1591093929518,1595497090489,1595497090537,1595497093674,1595497093696
delay-statistics,1591093926518,1595497081434,1595497081474,1595497093698,1595497093712
