job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-streaming,1595516465152,1595516465162,1595516465526,1595516465554
emergency-stop-table,1595516465152,1595516465162,1595516465661,1595516465695
emergency-stop-table,1595516466180,1595516466207,1595516466459,1595516466569
emergency-stop-streaming,1595516466180,1595516466207,1595516466509,1595516466576
emergency-stop-streaming,1595516467181,1595516467192,1595516467537,1595516467583
emergency-stop-table,1595516467181,1595516467192,1595516467700,1595516467706
emergency-stop-table,1595516468197,1595516468203,1595516468469,1595516468483
emergency-stop-streaming,1595516468197,1595516468203,1595516468510,1595516468522
vehicle-count,1595516467181,1595516467189,1595516469330,1595516469353
vehicle-count,1595516466177,1595516466264,1595516469342,1595516469355
vehicle-count,1595516466179,1595516466255,1595516469342,1595516469362
vehicle-count,1595516466180,1595516466207,1595516469364,1595516469372
vehicle-count,1595516468197,1595516468203,1595516469368,1595516469382
vehicle-count,1595516465152,1595516465159,1595516469368,1595516469382
vehicle-count,1595516465152,1595516465162,1595516469382,1595516469623
vehicle-count,1595516467181,1595516467192,1595516469382,1595516469623
emergency-stop-table,1595516469198,1595516469208,1595516469662,1595516469667
emergency-stop-streaming,1595516469198,1595516469208,1595516469683,1595516469693
delay-statistics,1595516467181,1595516467192,1595516470279,1595516470285
delay-statistics,1595516468197,1595516468210,1595516470279,1595516470288
delay-statistics,1595516465152,1595516465283,1595516470263,1595516470294
delay-statistics,1595516466188,1595516466259,1595516470280,1595516470294
emergency-stop-streaming,1595516470203,1595516470209,1595516470523,1595516470544
emergency-stop-table,1595516470203,1595516470209,1595516470712,1595516470735
emergency-stop-table,1595516471205,1595516471294,1595516471485,1595516471507
emergency-stop-streaming,1595516471205,1595516471294,1595516471609,1595516471613
emergency-stop-table,1595516472214,1595516472222,1595516472778,1595516472782
emergency-stop-streaming,1595516472214,1595516472222,1595516472786,1595516472992
emergency-stop-table,1595516473209,1595516473231,1595516473665,1595516473677
emergency-stop-streaming,1595516473209,1595516473231,1595516473773,1595516473778
vehicle-count,1595516472208,1595516472218,1595516474334,1595516474341
vehicle-count,1595516470203,1595516470209,1595516474343,1595516474358
vehicle-count,1595516469198,1595516469205,1595516474344,1595516474367
vehicle-count,1595516472212,1595516472216,1595516474339,1595516474369
vehicle-count,1595516473209,1595516473231,1595516474357,1595516474373
vehicle-count,1595516469198,1595516469208,1595516474357,1595516474373
vehicle-count,1595516470202,1595516470209,1595516474353,1595516474389
vehicle-count,1595516472214,1595516472222,1595516474355,1595516474389
vehicle-count,1595516471205,1595516471294,1595516474356,1595516474390
emergency-stop-streaming,1595516474211,1595516474216,1595516474582,1595516474611
emergency-stop-table,1595516474211,1595516474216,1595516474722,1595516474729
emergency-stop-table,1595516475212,1595516475219,1595516475675,1595516475854
emergency-stop-streaming,1595516475212,1595516475219,1595516475850,1595516475864
delay-statistics,1595516470203,1595516470209,1595516476068,1595516476076
delay-statistics,1595516469198,1595516469205,1595516476069,1595516476076
delay-statistics,1595516471205,1595516471293,1595516476067,1595516476082
delay-statistics,1595516473209,1595516473226,1595516476068,1595516476082
delay-statistics,1595516472214,1595516472218,1595516476070,1595516476083
emergency-stop-streaming,1595516476216,1595516476248,1595516476848,1595516476853
emergency-stop-table,1595516476216,1595516476248,1595516476868,1595516476879
emergency-stop-table,1595516477231,1595516477240,1595516477779,1595516477805
emergency-stop-streaming,1595516477231,1595516477240,1595516477808,1595516477814
emergency-stop-streaming,1595516478240,1595516478269,1595516478779,1595516478794
emergency-stop-table,1595516478240,1595516478269,1595516478825,1595516478833
vehicle-count,1595516475212,1595516475219,1595516479139,1595516479190
vehicle-count,1595516478230,1595516478261,1595516479141,1595516479191
vehicle-count,1595516477231,1595516477240,1595516479144,1595516479192
vehicle-count,1595516474211,1595516474216,1595516479144,1595516479197
vehicle-count,1595516478240,1595516478269,1595516479144,1595516479197
vehicle-count,1595516476216,1595516476248,1595516479145,1595516479198
vehicle-count,1595516474211,1595516474218,1595516479140,1595516479202
vehicle-count,1595516477226,1595516477237,1595516479144,1595516479204
vehicle-count,1595516478230,1595516478264,1595516479150,1595516479213
vehicle-count,1595516475212,1595516475219,1595516479145,1595516479214
emergency-stop-streaming,1595516479231,1595516479236,1595516479718,1595516479732
emergency-stop-table,1595516479231,1595516479236,1595516479750,1595516479756
delay-statistics,1595516474211,1595516474220,1595516480470,1595516480478
delay-statistics,1595516478240,1595516478269,1595516480474,1595516480484
delay-statistics,1595516476216,1595516476244,1595516480474,1595516480484
delay-statistics,1595516477233,1595516477240,1595516480470,1595516480521
delay-statistics,1595516475212,1595516475219,1595516480472,1595516480521
emergency-stop-streaming,1595516480232,1595516480255,1595516480601,1595516480749
emergency-stop-table,1595516480232,1595516480255,1595516480639,1595516480749
emergency-stop-table,1595516481236,1595516481273,1595516481542,1595516481578
emergency-stop-streaming,1595516481236,1595516481273,1595516481612,1595516481616
emergency-stop-streaming,1595516482242,1595516482252,1595516482791,1595516482810
emergency-stop-table,1595516482242,1595516482252,1595516482837,1595516482840
emergency-stop-streaming,1595516483245,1595516483433,1595516483726,1595516483742
emergency-stop-table,1595516483245,1595516483433,1595516483750,1595516483774
vehicle-count,1595516482242,1595516482252,1595516484345,1595516484356
vehicle-count,1595516479231,1595516479236,1595516484345,1595516484365
vehicle-count,1595516483245,1595516483433,1595516484349,1595516484380
vehicle-count,1595516481236,1595516481268,1595516484350,1595516484381
vehicle-count,1595516480232,1595516480255,1595516484343,1595516484387
vehicle-count,1595516481236,1595516481257,1595516484349,1595516484388
vehicle-count,1595516479231,1595516479241,1595516484350,1595516484389
vehicle-count,1595516481236,1595516481273,1595516484350,1595516484389
vehicle-count,1595516479231,1595516479236,1595516484350,1595516484389
emergency-stop-table,1595516484250,1595516484273,1595516484647,1595516484652
emergency-stop-streaming,1595516484250,1595516484273,1595516484654,1595516484658
delay-statistics,1595516483245,1595516483257,1595516485678,1595516485688
delay-statistics,1595516482242,1595516482252,1595516485675,1595516485693
delay-statistics,1595516480232,1595516480265,1595516485677,1595516485694
delay-statistics,1595516479231,1595516479241,1595516485679,1595516485699
delay-statistics,1595516481236,1595516481280,1595516485673,1595516485700
emergency-stop-streaming,1595516485252,1595516485264,1595516485829,1595516485837
emergency-stop-table,1595516485252,1595516485264,1595516485902,1595516485906
emergency-stop-streaming,1595516486255,1595516486272,1595516486808,1595516486814
emergency-stop-table,1595516486255,1595516486272,1595516486834,1595516486837
emergency-stop-table,1595516487259,1595516487271,1595516487850,1595516487852
emergency-stop-streaming,1595516487259,1595516487271,1595516487884,1595516487913
emergency-stop-table,1595516488261,1595516488267,1595516488791,1595516488797
emergency-stop-streaming,1595516488261,1595516488267,1595516488799,1595516488809
vehicle-count,1595516487259,1595516487271,1595516489256,1595516489297
vehicle-count,1595516486255,1595516486272,1595516489260,1595516489306
vehicle-count,1595516486255,1595516486272,1595516489256,1595516489308
vehicle-count,1595516484250,1595516484273,1595516489257,1595516489308
vehicle-count,1595516487259,1595516487271,1595516489258,1595516489314
vehicle-count,1595516485252,1595516485261,1595516489259,1595516489315
vehicle-count,1595516485252,1595516485264,1595516489259,1595516489315
vehicle-count,1595516488261,1595516488267,1595516489260,1595516489315
vehicle-count,1595516486255,1595516486260,1595516489259,1595516489316
vehicle-count,1595516485252,1595516485264,1595516489260,1595516489317
emergency-stop-streaming,1595516489265,1595516489322,1595516489800,1595516489808
emergency-stop-table,1595516489265,1595516489322,1595516489892,1595516489914
emergency-stop-streaming,1595516490267,1595516490274,1595516490631,1595516490640
emergency-stop-table,1595516490267,1595516490274,1595516490894,1595516490898
delay-statistics,1595516485253,1595516485264,1595516491585,1595516491598
delay-statistics,1595516487259,1595516487274,1595516491586,1595516491599
delay-statistics,1595516488261,1595516488269,1595516491586,1595516491599
delay-statistics,1595516484250,1595516484283,1595516491588,1595516491599
delay-statistics,1595516486255,1595516486262,1595516491584,1595516491600
emergency-stop-streaming,1595516491270,1595516491279,1595516491646,1595516491658
emergency-stop-table,1595516491270,1595516491279,1595516491939,1595516491943
emergency-stop-table,1595516492272,1595516492284,1595516492664,1595516492700
emergency-stop-streaming,1595516492272,1595516492284,1595516492665,1595516492700
