job,event_timestamp,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-streaming,1591093930171,1595426785542,1595426785684,1595426786748,1595426786766
vehicle-count,1591093928171,1595426783538,1595426783541,1595426786812,1595426786821
vehicle-count,1591093927171,1595426782537,1595426782544,1595426786814,1595426786822
vehicle-count,1591093929170,1595426784540,1595426784545,1595426786810,1595426786822
vehicle-count,1591093927169,1595426782537,1595426782543,1595426786811,1595426786822
vehicle-count,1591093927170,1595426782537,1595426782544,1595426786813,1595426786823
vehicle-count,1591093929171,1595426784540,1595426784544,1595426786809,1595426786831
vehicle-count,1591093925170,1595426780531,1595426780536,1595426786811,1595426786832
vehicle-count,1591093925171,1595426780531,1595426780537,1595426786817,1595426786834
vehicle-count,1591093926157,1595426781533,1595426781536,1595426786819,1595426786835
emergency-stop-table,1591093930171,1595426785542,1595426785684,1595426786857,1595426786867
emergency-stop-streaming,1591093931157,1595426786544,1595426786551,1595426787722,1595426787725
delay-statistics,1591093929169,1595426784540,1595426784544,1595426787720,1595426787728
delay-statistics,1591093928169,1595426783539,1595426783546,1595426787721,1595426787728
delay-statistics,1591093927169,1595426782537,1595426782543,1595426787729,1595426787746
delay-statistics,1591093925169,1595426780532,1595426780534,1595426787739,1595426787747
delay-statistics,1591093926155,1595426781533,1595426781537,1595426787740,1595426787747
emergency-stop-table,1591093931157,1595426786544,1595426786551,1595426787863,1595426787866
emergency-stop-table,1591093932176,1595426787550,1595426787558,1595426788907,1595426788911
emergency-stop-streaming,1591093932176,1595426787550,1595426787558,1595426788703,1595426788921
emergency-stop-streaming,1591093933171,1595426788552,1595426788922,1595426789815,1595426789820
emergency-stop-table,1591093933171,1595426788552,1595426788922,1595426789915,1595426789919
emergency-stop-streaming,1591093934177,1595426789554,1595426789561,1595426790842,1595426790845
emergency-stop-table,1591093934177,1595426789554,1595426789561,1595426790952,1595426790957
emergency-stop-streaming,1591093935171,1595426790556,1595426790563,1595426791839,1595426791886
delay-statistics,1591093934175,1595426789554,1595426789567,1595426791833,1595426791886
delay-statistics,1591093933169,1595426788552,1595426788914,1595426791837,1595426791886
delay-statistics,1591093931155,1595426786544,1595426786549,1595426791838,1595426791886
delay-statistics,1591093932174,1595426787551,1595426787556,1595426791844,1595426791887
delay-statistics,1591093930169,1595426785542,1595426785684,1595426791845,1595426791887
vehicle-count,1591093931157,1595426786544,1595426786551,1595426791660,1595426791890
vehicle-count,1591093933170,1595426788552,1595426788915,1595426791654,1595426791891
vehicle-count,1591093934176,1595426789554,1595426789567,1595426791646,1595426791897
vehicle-count,1591093933171,1595426788552,1595426788922,1595426791646,1595426791897
vehicle-count,1591093932176,1595426787550,1595426787558,1595426791646,1595426791898
vehicle-count,1591093934177,1595426789554,1595426789561,1595426791660,1595426791899
vehicle-count,1591093930171,1595426785542,1595426785684,1595426791662,1595426791900
emergency-stop-table,1591093935171,1595426790556,1595426790563,1595426791941,1595426791945
emergency-stop-streaming,1591093936189,1595426791557,1595426791567,1595426792772,1595426792776
emergency-stop-table,1591093936189,1595426791557,1595426791567,1595426793013,1595426793291
emergency-stop-table,1591093937180,1595426792559,1595426792566,1595426793763,1595426793775
emergency-stop-streaming,1591093937180,1595426792559,1595426792566,1595426793886,1595426793891
emergency-stop-table,1591093938189,1595426793561,1595426793568,1595426794853,1595426794859
emergency-stop-streaming,1591093938189,1595426793561,1595426793568,1595426794951,1595426795151
emergency-stop-table,1591093939189,1595426794563,1595426794569,1595426795839,1595426795867
emergency-stop-streaming,1591093939189,1595426794563,1595426794569,1595426795861,1595426795871
vehicle-count,1591093935171,1595426790556,1595426790563,1595426796664,1595426796677
vehicle-count,1591093936188,1595426791557,1595426791567,1595426796664,1595426796677
vehicle-count,1591093936187,1595426791557,1595426791573,1595426796665,1595426796678
vehicle-count,1591093939189,1595426794563,1595426794569,1595426796672,1595426796686
vehicle-count,1591093936189,1595426791557,1595426791567,1595426796673,1595426796686
vehicle-count,1591093937180,1595426792559,1595426792566,1595426796673,1595426796686
vehicle-count,1591093938189,1595426793561,1595426793568,1595426796674,1595426796687
emergency-stop-streaming,1591093940197,1595426795564,1595426795571,1595426796888,1595426796906
emergency-stop-table,1591093940197,1595426795564,1595426795571,1595426796995,1595426797012
delay-statistics,1591093939187,1595426794563,1595426794569,1595426797442,1595426797477
delay-statistics,1591093936187,1595426791557,1595426791569,1595426797448,1595426797478
delay-statistics,1591093938187,1595426793561,1595426793567,1595426797448,1595426797478
delay-statistics,1591093935169,1595426790556,1595426790560,1595426797470,1595426797478
delay-statistics,1591093937178,1595426792559,1595426792566,1595426797477,1595426797480
emergency-stop-streaming,1591093941189,1595426796567,1595426796572,1595426797956,1595426797977
emergency-stop-table,1591093941189,1595426796567,1595426796572,1595426798049,1595426798052
emergency-stop-table,1591093942200,1595426797571,1595426797584,1595426798935,1595426798945
emergency-stop-streaming,1591093942200,1595426797571,1595426797584,1595426798986,1595426798996
emergency-stop-streaming,1591093943196,1595426798575,1595426798580,1595426799845,1595426799850
emergency-stop-table,1591093943196,1595426798575,1595426798580,1595426799940,1595426799948
emergency-stop-table,1591093944189,1595426799576,1595426799580,1595426800953,1595426800965
emergency-stop-streaming,1591093944189,1595426799576,1595426799580,1595426800965,1595426800978
vehicle-count,1591093944189,1595426799576,1595426799580,1595426801766,1595426801773
vehicle-count,1591093940197,1595426795564,1595426795571,1595426801769,1595426801774
vehicle-count,1591093943196,1595426798575,1595426798580,1595426801763,1595426801777
vehicle-count,1591093941189,1595426796567,1595426796572,1595426801765,1595426801778
vehicle-count,1591093940195,1595426795564,1595426795569,1595426801765,1595426801778
vehicle-count,1591093942200,1595426797571,1595426797584,1595426801767,1595426801786
vehicle-count,1591093940196,1595426795564,1595426795570,1595426801773,1595426801787
delay-statistics,1591093942198,1595426797571,1595426797578,1595426802051,1595426802057
delay-statistics,1591093943194,1595426798575,1595426798578,1595426802056,1595426802065
delay-statistics,1591093941187,1595426796568,1595426796577,1595426802064,1595426802073
delay-statistics,1591093940195,1595426795565,1595426795567,1595426802067,1595426802073
delay-statistics,1591093944187,1595426799576,1595426799581,1595426802069,1595426802074
emergency-stop-streaming,1591093945218,1595426800581,1595426800587,1595426802105,1595426802134
emergency-stop-table,1591093945218,1595426800581,1595426800587,1595426802155,1595426802162
emergency-stop-streaming,1591093946218,1595426801584,1595426801589,1595426803082,1595426803086
emergency-stop-table,1591093947196,1595426802590,1595426802602,1595426804033,1595426804062
emergency-stop-table,1591093946218,1595426801584,1595426801589,1595426804092,1595426804095
emergency-stop-streaming,1591093947196,1595426802590,1595426802602,1595426804063,1595426804098
emergency-stop-streaming,1591093948218,1595426803592,1595426803610,1595426805046,1595426805060
emergency-stop-table,1591093948218,1595426803592,1595426803610,1595426805068,1595426805078
emergency-stop-streaming,1591093949224,1595426804594,1595426804598,1595426806000,1595426806010
vehicle-count,1591093948218,1595426803592,1595426803610,1595426806775,1595426806786
vehicle-count,1591093949223,1595426804594,1595426804598,1595426806781,1595426806791
vehicle-count,1591093945218,1595426800581,1595426800587,1595426806774,1595426806796
vehicle-count,1591093949224,1595426804594,1595426804598,1595426806774,1595426806796
vehicle-count,1591093949222,1595426804594,1595426804604,1595426806785,1595426806797
vehicle-count,1591093946218,1595426801584,1595426801589,1595426806787,1595426806798
vehicle-count,1591093947196,1595426802590,1595426802602,1595426806788,1595426806798
delay-statistics,1591093948216,1595426803592,1595426803626,1595426807054,1595426807066
delay-statistics,1591093946216,1595426801584,1595426801587,1595426807061,1595426807067
delay-statistics,1591093949222,1595426804594,1595426804604,1595426807054,1595426807067
delay-statistics,1591093945216,1595426800581,1595426800586,1595426807060,1595426807068
delay-statistics,1591093947194,1595426802590,1595426802604,1595426807069,1595426807074
emergency-stop-streaming,1591093950232,1595426805597,1595426805611,1595426807301,1595426807310
emergency-stop-table,1591093949224,1595426804594,1595426804598,1595426807688,1595426807694
emergency-stop-streaming,1591093951232,1595426806598,1595426806605,1595426808252,1595426808261
emergency-stop-table,1591093950232,1595426805597,1595426805611,1595426809074,1595426809081
emergency-stop-streaming,1591093952224,1595426807599,1595426807614,1595426809580,1595426809590
emergency-stop-table,1591093951232,1595426806598,1595426806605,1595426810450,1595426810456
emergency-stop-streaming,1591093953224,1595426808604,1595426808616,1595426810567,1595426810579
emergency-stop-streaming,1591093954232,1595426809615,1595426809619,1595426811685,1595426811695
delay-statistics,1591093951230,1595426806598,1595426806605,1595426811752,1595426811763
delay-statistics,1591093954230,1595426809615,1595426809625,1595426811757,1595426811765
delay-statistics,1591093953222,1595426808604,1595426808616,1595426811758,1595426811765
delay-statistics,1591093952222,1595426807599,1595426807615,1595426811759,1595426811765
delay-statistics,1591093950230,1595426805597,1595426805601,1595426811759,1595426811777
vehicle-count,1591093951232,1595426806598,1595426806605,1595426811789,1595426811810
vehicle-count,1591093952224,1595426807599,1595426807614,1595426811789,1595426811811
vehicle-count,1591093953224,1595426808604,1595426808616,1595426811792,1595426811812
vehicle-count,1591093952223,1595426807599,1595426807614,1595426811793,1595426811812
vehicle-count,1591093952222,1595426807599,1595426807615,1595426811789,1595426811818
vehicle-count,1591093950232,1595426805597,1595426805611,1595426811795,1595426811819
vehicle-count,1591093954232,1595426809615,1595426809619,1595426811793,1595426811821
emergency-stop-table,1591093952224,1595426807599,1595426807614,1595426811856,1595426811884
emergency-stop-streaming,1591093955240,1595426810614,1595426810618,1595426812867,1595426812877
emergency-stop-table,1591093955240,1595426810614,1595426810618,1595426812883,1595426812896
emergency-stop-table,1591093953224,1595426808604,1595426808616,1595426813146,1595426813153
emergency-stop-streaming,1591093956259,1595426811617,1595426811626,1595426814199,1595426814289
emergency-stop-table,1591093956259,1595426811617,1595426811626,1595426814314,1595426814328
emergency-stop-streaming,1591093957242,1595426812621,1595426812625,1595426814394,1595426814396
emergency-stop-table,1591093954232,1595426809615,1595426809619,1595426814773,1595426814780
emergency-stop-table,1591093957242,1595426812621,1595426812625,1595426815436,1595426815446
emergency-stop-streaming,1591093958258,1595426813622,1595426813626,1595426815673,1595426815677
emergency-stop-table,1591093958258,1595426813622,1595426813626,1595426816652,1595426816656
vehicle-count,1591093956258,1595426811617,1595426811624,1595426816819,1595426816834
vehicle-count,1591093957242,1595426812621,1595426812625,1595426816823,1595426816836
vehicle-count,1591093955240,1595426810614,1595426810618,1595426816817,1595426816840
vehicle-count,1591093957241,1595426812620,1595426812628,1595426816817,1595426816841
vehicle-count,1591093959242,1595426814625,1595426814633,1595426816818,1595426816841
vehicle-count,1591093958258,1595426813622,1595426813626,1595426816823,1595426816843
vehicle-count,1591093956259,1595426811617,1595426811626,1595426816823,1595426816843
vehicle-count,1591093958257,1595426813622,1595426813625,1595426816824,1595426816844
delay-statistics,1591093959240,1595426814625,1595426814632,1595426817161,1595426817173
delay-statistics,1591093957240,1595426812621,1595426812626,1595426817162,1595426817174
delay-statistics,1591093956257,1595426811617,1595426811622,1595426817162,1595426817174
delay-statistics,1591093955238,1595426810614,1595426810621,1595426817165,1595426817175
delay-statistics,1591093958256,1595426813622,1595426813630,1595426817163,1595426817176
emergency-stop-streaming,1591093959242,1595426814625,1595426814633,1595426817728,1595426817741
emergency-stop-streaming,1591093960249,1595426815630,1595426815635,1595426818836,1595426818854
emergency-stop-streaming,1591093961258,1595426816633,1595426816641,1595426818852,1595426818859
emergency-stop-table,1591093960249,1595426815630,1595426815635,1595426819544,1595426819560
emergency-stop-streaming,1591093962242,1595426817635,1595426817645,1595426821126,1595426821138
emergency-stop-streaming,1591093963253,1595426818636,1595426818656,1595426821373,1595426821386
vehicle-count,1591093962240,1595426817634,1595426817639,1595426821634,1595426821671
vehicle-count,1591093961258,1595426816633,1595426816641,1595426821636,1595426821671
vehicle-count,1591093961256,1595426816632,1595426816636,1595426821636,1595426821672
vehicle-count,1591093960249,1595426815630,1595426815635,1595426821633,1595426821677
vehicle-count,1591093963253,1595426818636,1595426818656,1595426821634,1595426821677
vehicle-count,1591093962242,1595426817635,1595426817645,1595426821634,1595426821678
vehicle-count,1591093964265,1595426819638,1595426819641,1595426821631,1595426821685
vehicle-count,1591093961257,1595426816632,1595426816641,1595426821632,1595426821686
vehicle-count,1591093962241,1595426817635,1595426817645,1595426821637,1595426821687
delay-statistics,1591093961256,1595426816633,1595426816638,1595426821785,1595426821796
delay-statistics,1591093964263,1595426819638,1595426819646,1595426821785,1595426821796
delay-statistics,1591093960247,1595426815630,1595426815634,1595426821785,1595426821796
delay-statistics,1591093962240,1595426817635,1595426817639,1595426821785,1595426821798
delay-statistics,1591093963251,1595426818636,1595426818639,1595426821787,1595426821799
emergency-stop-table,1591093962242,1595426817635,1595426817645,1595426822435,1595426822446
emergency-stop-table,1591093959242,1595426814625,1595426814633,1595426822947,1595426822974
emergency-stop-streaming,1591093964265,1595426819638,1595426819641,1595426823588,1595426823596
emergency-stop-table,1591093963253,1595426818636,1595426818656,1595426823926,1595426823941
emergency-stop-streaming,1591093965265,1595426820642,1595426820649,1595426824140,1595426824149
emergency-stop-streaming,1591093966277,1595426821644,1595426821684,1595426825238,1595426825254
emergency-stop-table,1591093964265,1595426819638,1595426819641,1595426825544,1595426825556
emergency-stop-streaming,1591093967267,1595426822646,1595426822654,1595426826513,1595426826523
emergency-stop-table,1591093961258,1595426816633,1595426816641,1595426826627,1595426826661
vehicle-count,1591093968277,1595426823647,1595426823657,1595426826644,1595426826667
vehicle-count,1591093967266,1595426822646,1595426822661,1595426826646,1595426826668
vehicle-count,1591093965265,1595426820642,1595426820649,1595426826646,1595426826668
vehicle-count,1591093967267,1595426822646,1595426822654,1595426826648,1595426826668
vehicle-count,1591093969283,1595426824648,1595426824657,1595426826651,1595426826670
vehicle-count,1591093968275,1595426823647,1595426823655,1595426826648,1595426826676
vehicle-count,1591093966275,1595426821643,1595426821676,1595426826650,1595426826677
vehicle-count,1591093966276,1595426821643,1595426821684,1595426826651,1595426826678
vehicle-count,1591093968276,1595426823647,1595426823657,1595426826651,1595426826678
vehicle-count,1591093966277,1595426821644,1595426821684,1595426826651,1595426826678
delay-statistics,1591093966275,1595426821644,1595426821684,1595426826995,1595426827004
delay-statistics,1591093965263,1595426820642,1595426820649,1595426826995,1595426827004
delay-statistics,1591093969281,1595426824649,1595426824658,1595426826995,1595426827004
delay-statistics,1591093967265,1595426822646,1595426822653,1595426826996,1595426827004
delay-statistics,1591093968275,1595426823647,1595426823656,1595426826993,1595426827008
emergency-stop-table,1591093965265,1595426820642,1595426820649,1595426827367,1595426827380
emergency-stop-streaming,1591093968277,1595426823647,1595426823657,1595426827684,1595426827696
emergency-stop-table,1591093966277,1595426821644,1595426821684,1595426828843,1595426828851
emergency-stop-streaming,1591093969283,1595426824648,1595426824657,1595426829029,1595426829036
emergency-stop-streaming,1591093970262,1595426825650,1595426825667,1595426830407,1595426830421
vehicle-count,1591093971288,1595426826653,1595426826675,1595426831659,1595426831671
vehicle-count,1591093974291,1595426829666,1595426829679,1595426831661,1595426831672
vehicle-count,1591093973289,1595426828657,1595426828666,1595426831661,1595426831672
vehicle-count,1591093970262,1595426825650,1595426825667,1595426831662,1595426831673
vehicle-count,1591093972283,1595426827654,1595426827658,1595426831662,1595426831673
vehicle-count,1591093973288,1595426828657,1595426828665,1595426831662,1595426831678
vehicle-count,1591093974293,1595426829666,1595426829679,1595426831662,1595426831679
vehicle-count,1591093971289,1595426826653,1595426826671,1595426831663,1595426831679
vehicle-count,1591093974292,1595426829666,1595426829679,1595426831663,1595426831679
emergency-stop-streaming,1591093971289,1595426826653,1595426826671,1595426831888,1595426831901
delay-statistics,1591093974291,1595426829666,1595426829685,1595426832283,1595426832290
delay-statistics,1591093973287,1595426828657,1595426828665,1595426832280,1595426832295
delay-statistics,1591093970260,1595426825650,1595426825664,1595426832282,1595426832298
delay-statistics,1591093972281,1595426827654,1595426827659,1595426832283,1595426832298
delay-statistics,1591093971287,1595426826653,1595426826663,1595426832290,1595426832298
emergency-stop-streaming,1591093972283,1595426827654,1595426827658,1595426833079,1595426833084
emergency-stop-table,1591093969283,1595426824648,1595426824657,1595426834158,1595426834165
emergency-stop-streaming,1591093973289,1595426828657,1595426828666,1595426834335,1595426834350
emergency-stop-streaming,1591093974293,1595426829666,1595426829679,1595426835636,1595426835647
vehicle-count,1591093976305,1595426831671,1595426831683,1595426836770,1595426836782
vehicle-count,1591093977304,1595426832673,1595426832677,1595426836771,1595426836783
vehicle-count,1591093975293,1595426830670,1595426830673,1595426836771,1595426836783
vehicle-count,1591093978293,1595426833676,1595426833679,1595426836780,1595426836788
vehicle-count,1591093978292,1595426833675,1595426833681,1595426836781,1595426836792
vehicle-count,1591093979310,1595426834678,1595426834689,1595426836783,1595426836793
vehicle-count,1591093977305,1595426832673,1595426832691,1595426836784,1595426836793
emergency-stop-streaming,1591093975293,1595426830670,1595426830673,1595426837053,1595426837060
delay-statistics,1591093979308,1595426834678,1595426834687,1595426837087,1595426837095
delay-statistics,1591093976303,1595426831671,1595426831687,1595426837088,1595426837096
delay-statistics,1591093975291,1595426830670,1595426830675,1595426837086,1595426837100
delay-statistics,1591093978291,1595426833676,1595426833683,1595426837089,1595426837102
delay-statistics,1591093977303,1595426832673,1595426832694,1595426837090,1595426837102
emergency-stop-table,1591093971289,1595426826653,1595426826671,1595426837631,1595426837637
emergency-stop-table,1591093967267,1595426822646,1595426822654,1595426837996,1595426838009
emergency-stop-streaming,1591093976305,1595426831671,1595426831683,1595426838171,1595426838178
emergency-stop-table,1591093972283,1595426827654,1595426827658,1595426838956,1595426838966
emergency-stop-streaming,1591093977305,1595426832673,1595426832691,1595426839580,1595426839597
emergency-stop-table,1591093968277,1595426823647,1595426823657,1595426839837,1595426839845
emergency-stop-streaming,1591093978293,1595426833676,1595426833679,1595426841012,1595426841020
delay-statistics,1591093983319,1595426838687,1595426838714,1595426841715,1595426841723
delay-statistics,1591093980308,1595426835679,1595426835684,1595426841716,1595426841724
delay-statistics,1591093981308,1595426836682,1595426836688,1595426841717,1595426841726
delay-statistics,1591093984320,1595426839705,1595426839712,1595426841713,1595426841731
delay-statistics,1591093982318,1595426837684,1595426837687,1595426841713,1595426841731
vehicle-count,1591093983320,1595426838687,1595426838710,1595426841787,1595426841795
vehicle-count,1591093983321,1595426838687,1595426838714,1595426841789,1595426841796
vehicle-count,1591093980310,1595426835679,1595426835684,1595426841783,1595426841797
vehicle-count,1591093982319,1595426837684,1595426837690,1595426841784,1595426841797
vehicle-count,1591093984322,1595426839705,1595426839710,1595426841786,1595426841805
vehicle-count,1591093981310,1595426836682,1595426836690,1595426841789,1595426841807
vehicle-count,1591093982320,1595426837684,1595426837689,1595426841791,1595426841807
emergency-stop-streaming,1591093979310,1595426834678,1595426834689,1595426842454,1595426842465
emergency-stop-streaming,1591093980310,1595426835679,1595426835684,1595426843857,1595426843866
emergency-stop-table,1591093970262,1595426825650,1595426825667,1595426844401,1595426844413
emergency-stop-streaming,1591093981310,1595426836682,1595426836690,1595426845125,1595426845140
emergency-stop-streaming,1591093982320,1595426837684,1595426837689,1595426846515,1595426846527
vehicle-count,1591093987335,1595426842711,1595426842718,1595426846791,1595426846799
vehicle-count,1591093989335,1595426844715,1595426844721,1595426846787,1595426846800
vehicle-count,1591093985335,1595426840708,1595426840712,1595426846788,1595426846801
vehicle-count,1591093988334,1595426843714,1595426843720,1595426846791,1595426846805
vehicle-count,1591093988335,1595426843714,1595426843721,1595426846793,1595426846806
vehicle-count,1591093986320,1595426841710,1595426841716,1595426846789,1595426846810
delay-statistics,1591093985333,1595426840708,1595426840713,1595426847302,1595426847307
delay-statistics,1591093988333,1595426843714,1595426843721,1595426847303,1595426847307
delay-statistics,1591093989333,1595426844715,1595426844720,1595426847307,1595426847315
delay-statistics,1591093987333,1595426842711,1595426842716,1595426847312,1595426847319
delay-statistics,1591093986318,1595426841710,1595426841715,1595426847313,1595426847319
emergency-stop-table,1591093976305,1595426831671,1595426831683,1595426847618,1595426847628
emergency-stop-streaming,1591093983321,1595426838687,1595426838714,1595426848009,1595426848025
emergency-stop-table,1591093973289,1595426828657,1595426828666,1595426849374,1595426849381
emergency-stop-streaming,1591093984322,1595426839705,1595426839710,1595426849524,1595426849546
emergency-stop-table,1591093974293,1595426829666,1595426829679,1595426850828,1595426850834
emergency-stop-streaming,1591093985335,1595426840708,1595426840712,1595426851112,1595426851126
delay-statistics,1591093993359,1595426848728,1595426848735,1595426851612,1595426851619
delay-statistics,1591093994350,1595426849732,1595426849736,1595426851603,1595426851620
delay-statistics,1591093990333,1595426845720,1595426845725,1595426851623,1595426851637
delay-statistics,1591093992346,1595426847724,1595426847731,1595426851628,1595426851638
