job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-streaming,1597775035413,1597775036082,1597775037478,1597775037723
emergency-stop-streaming,1597775036405,1597775037125,1597775038811,1597775039404
emergency-stop-table,1597775035413,1597775036082,1597775038640,1597775039404
emergency-stop-table,1597775036405,1597775037125,1597775039340,1597775040047
emergency-stop-streaming,1597775037409,1597775038147,1597775040014,1597775040712
emergency-stop-table,1597775037409,1597775038147,1597775040880,1597775041351
emergency-stop-streaming,1597775038408,1597775039273,1597775040880,1597775041579
emergency-stop-table,1597775039412,1597775040297,1597775041429,1597775041892
emergency-stop-streaming,1597775039412,1597775040297,1597775042274,1597775042673
emergency-stop-table,1597775040410,1597775041237,1597775042406,1597775043212
emergency-stop-streaming,1597775040410,1597775041237,1597775043362,1597775043848
delay-statistics,1597775035413,1597775035915,1597775043493,1597775043952
delay-statistics,1597775039412,1597775039839,1597775043527,1597775043952
delay-statistics,1597775036405,1597775037189,1597775043528,1597775043952
delay-statistics,1597775037409,1597775037723,1597775043546,1597775043954
delay-statistics,1597775040410,1597775041140,1597775043532,1597775044073
delay-statistics,1597775038408,1597775038585,1597775043569,1597775044086
emergency-stop-table,1597775041406,1597775043137,1597775044064,1597775044761
emergency-stop-streaming,1597775041406,1597775043137,1597775044790,1597775045405
emergency-stop-table,1597775042425,1597775043763,1597775044747,1597775045406
vehicle-count,1597775040410,1597775041853,1597775045799,1597775046171
vehicle-count,1597775040409,1597775041853,1597775045799,1597775046171
vehicle-count,1597775040410,1597775041237,1597775045800,1597775046171
emergency-stop-table,1597775043409,1597775045107,1597775045640,1597775046297
vehicle-count,1597775038408,1597775039273,1597775045836,1597775046306
vehicle-count,1597775036405,1597775037125,1597775046012,1597775046316
vehicle-count,1597775035413,1597775036082,1597775045968,1597775046549
vehicle-count,1597775039412,1597775040587,1597775046008,1597775046554
vehicle-count,1597775037409,1597775038147,1597775046009,1597775046555
vehicle-count,1597775039412,1597775040587,1597775046094,1597775046595
vehicle-count,1597775039412,1597775040297,1597775046094,1597775046595
emergency-stop-table,1597775044408,1597775046031,1597775046372,1597775046836
vehicle-count,1597775036405,1597775037340,1597775046096,1597775046853
emergency-stop-streaming,1597775043409,1597775045107,1597775046238,1597775047069
emergency-stop-streaming,1597775044408,1597775046031,1597775047002,1597775047496
emergency-stop-streaming,1597775045413,1597775047492,1597775047651,1597775048138
emergency-stop-table,1597775045413,1597775047492,1597775047709,1597775048352
emergency-stop-streaming,1597775046414,1597775048956,1597775048585,1597775049222
emergency-stop-streaming,1597775047449,1597775049173,1597775049535,1597775050078
emergency-stop-table,1597775046414,1597775048956,1597775049591,1597775050078
emergency-stop-table,1597775047449,1597775049173,1597775050223,1597775050835
emergency-stop-table,1597775048411,1597775050035,1597775050414,1597775050835
emergency-stop-streaming,1597775048411,1597775050035,1597775050582,1597775051381
emergency-stop-table,1597775049416,1597775051302,1597775051155,1597775051803
emergency-stop-streaming,1597775049416,1597775051302,1597775051725,1597775052020
delay-statistics,1597775048411,1597775048896,1597775053089,1597775053542
delay-statistics,1597775049416,1597775050077,1597775053091,1597775053543
delay-statistics,1597775044408,1597775044549,1597775053134,1597775053547
delay-statistics,1597775041407,1597775041902,1597775053145,1597775053550
delay-statistics,1597775045413,1597775046053,1597775053152,1597775053651
delay-statistics,1597775042425,1597775042889,1597775053106,1597775053769
delay-statistics,1597775050415,1597775051055,1597775053107,1597775053771
delay-statistics,1597775046414,1597775046836,1597775053139,1597775053773
delay-statistics,1597775043409,1597775044193,1597775053149,1597775053783
delay-statistics,1597775047449,1597775047817,1597775053161,1597775053785
emergency-stop-streaming,1597775050415,1597775053450,1597775053446,1597775054217
emergency-stop-streaming,1597775051416,1597775053279,1597775053963,1597775054327
