job,event_timestamp,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
delay-statistics,1591093923187,1595429068801,1595429068810,1595429071442,1595429071448
delay-statistics,1591093922187,1595429067794,1595429067801,1595429071443,1595429071448
delay-statistics,1591093921171,1595429066788,1595429066801,1595429071472,1595429071481
delay-statistics,1591093920169,1595429065785,1595429065803,1595429071475,1595429071481
emergency-stop-streaming,1591093925224,1595429070825,1595429070837,1595429071500,1595429071512
emergency-stop-table,1591093925224,1595429070825,1595429070837,1595429071541,1595429071544
emergency-stop-table,1591093926224,1595429071850,1595429071861,1595429072260,1595429072275
emergency-stop-streaming,1591093926224,1595429071850,1595429071861,1595429072421,1595429072427
emergency-stop-streaming,1591093927232,1595429072836,1595429072842,1595429073122,1595429073132
emergency-stop-table,1591093927232,1595429072836,1595429072842,1595429073305,1595429073322
emergency-stop-table,1591093928232,1595429073838,1595429073843,1595429074200,1595429074212
emergency-stop-streaming,1591093928232,1595429073838,1595429073843,1595429074548,1595429074561
emergency-stop-streaming,1591093929232,1595429074841,1595429074853,1595429075266,1595429075278
emergency-stop-table,1591093929232,1595429074841,1595429074853,1595429075406,1595429075418
vehicle-count,1591093929232,1595429074841,1595429074853,1595429076075,1595429076082
vehicle-count,1591093925224,1595429070825,1595429070837,1595429076076,1595429076083
vehicle-count,1591093925223,1595429070825,1595429070833,1595429076074,1595429076088
vehicle-count,1591093927232,1595429072836,1595429072842,1595429076080,1595429076089
vehicle-count,1591093926224,1595429071850,1595429071861,1595429076080,1595429076094
vehicle-count,1591093928232,1595429073838,1595429073843,1595429076081,1595429076094
emergency-stop-table,1591093930232,1595429075845,1595429075851,1595429076657,1595429076660
emergency-stop-streaming,1591093930232,1595429075845,1595429075851,1595429076776,1595429076779
delay-statistics,1591093928230,1595429073839,1595429073842,1595429077111,1595429077119
delay-statistics,1591093929230,1595429074841,1595429074852,1595429077125,1595429077132
delay-statistics,1591093927230,1595429072836,1595429072843,1595429077116,1595429077136
delay-statistics,1591093926222,1595429071852,1595429071864,1595429077121,1595429077137
delay-statistics,1591093925222,1595429070825,1595429070835,1595429077122,1595429077137
emergency-stop-streaming,1591093931232,1595429076850,1595429076854,1595429077343,1595429077410
emergency-stop-table,1591093931232,1595429076850,1595429076854,1595429077796,1595429077808
emergency-stop-table,1591093932242,1595429077848,1595429077852,1595429078491,1595429078506
emergency-stop-streaming,1591093932242,1595429077848,1595429077852,1595429079302,1595429079306
emergency-stop-streaming,1591093933258,1595429078854,1595429078865,1595429079577,1595429079588
emergency-stop-table,1591093933258,1595429078854,1595429078865,1595429080036,1595429080049
emergency-stop-table,1591093934265,1595429079864,1595429079870,1595429080847,1595429080856
emergency-stop-streaming,1591093934265,1595429079864,1595429079870,1595429081442,1595429081447
vehicle-count,1591093930232,1595429075845,1595429075851,1595429081507,1595429081514
vehicle-count,1591093931232,1595429076850,1595429076854,1595429081508,1595429081521
vehicle-count,1591093934265,1595429079864,1595429079870,1595429081508,1595429081521
vehicle-count,1591093932242,1595429077848,1595429077852,1595429081515,1595429081528
vehicle-count,1591093933258,1595429078854,1595429078865,1595429081518,1595429081533
vehicle-count,1591093933257,1595429078854,1595429078875,1595429081535,1595429081542
delay-statistics,1591093933256,1595429078854,1595429078873,1595429081549,1595429081558
delay-statistics,1591093934263,1595429079864,1595429079869,1595429081563,1595429081584
delay-statistics,1591093931230,1595429076850,1595429076881,1595429081568,1595429081584
delay-statistics,1591093932240,1595429077848,1595429077854,1595429081570,1595429081584
delay-statistics,1591093930230,1595429075845,1595429075851,1595429081578,1595429081585
emergency-stop-table,1591093935264,1595429080873,1595429080879,1595429082143,1595429082150
emergency-stop-streaming,1591093935264,1595429080873,1595429080879,1595429082679,1595429082699
emergency-stop-table,1591093936264,1595429081879,1595429081884,1595429083262,1595429083275
emergency-stop-streaming,1591093936264,1595429081879,1595429081884,1595429084315,1595429084326
emergency-stop-table,1591093937277,1595429082877,1595429082885,1595429084914,1595429084924
emergency-stop-streaming,1591093937277,1595429082877,1595429082885,1595429085273,1595429085309
vehicle-count,1591093936264,1595429081879,1595429081884,1595429086132,1595429086137
vehicle-count,1591093938276,1595429083882,1595429083890,1595429086142,1595429086151
vehicle-count,1591093939265,1595429084888,1595429084898,1595429086149,1595429086158
vehicle-count,1591093937277,1595429082877,1595429082885,1595429086132,1595429086161
vehicle-count,1591093935263,1595429080873,1595429080879,1595429086146,1595429086162
vehicle-count,1591093938277,1595429083882,1595429083886,1595429086151,1595429086167
vehicle-count,1591093936263,1595429081879,1595429081884,1595429086155,1595429086169
vehicle-count,1591093935264,1595429080873,1595429080879,1595429086157,1595429086170
vehicle-count,1591093936262,1595429081876,1595429081884,1595429086157,1595429086170
emergency-stop-streaming,1591093938277,1595429083882,1595429083886,1595429086668,1595429086677
emergency-stop-table,1591093938277,1595429083882,1595429083886,1595429086688,1595429086697
delay-statistics,1591093939263,1595429084888,1595429084905,1595429086958,1595429086961
delay-statistics,1591093936262,1595429081880,1595429081887,1595429086961,1595429086978
delay-statistics,1591093938275,1595429083882,1595429083892,1595429086969,1595429086980
delay-statistics,1591093935262,1595429080873,1595429080877,1595429086971,1595429086980
delay-statistics,1591093937275,1595429082877,1595429082883,1595429086969,1595429086984
emergency-stop-streaming,1591093939265,1595429084888,1595429084898,1595429087761,1595429087770
emergency-stop-table,1591093939265,1595429084888,1595429084898,1595429088929,1595429088936
emergency-stop-table,1591093940289,1595429085894,1595429085901,1595429089225,1595429089234
emergency-stop-streaming,1591093940289,1595429085894,1595429085901,1595429089876,1595429089889
emergency-stop-streaming,1591093941289,1595429086899,1595429086903,1595429090263,1595429090271
emergency-stop-table,1591093941289,1595429086899,1595429086903,1595429090723,1595429090733
vehicle-count,1591093944300,1595429089911,1595429089917,1595429091072,1595429091077
vehicle-count,1591093943293,1595429088903,1595429088917,1595429091076,1595429091090
vehicle-count,1591093942299,1595429087901,1595429087914,1595429091077,1595429091090
vehicle-count,1591093940289,1595429085894,1595429085901,1595429091077,1595429091090
vehicle-count,1591093941289,1595429086899,1595429086903,1595429091076,1595429091094
vehicle-count,1591093942300,1595429087901,1595429087912,1595429091082,1595429091097
emergency-stop-streaming,1591093942300,1595429087901,1595429087912,1595429091176,1595429091189
delay-statistics,1591093943291,1595429088903,1595429088917,1595429091764,1595429091783
delay-statistics,1591093944298,1595429089911,1595429089917,1595429091763,1595429091787
delay-statistics,1591093940287,1595429085894,1595429085907,1595429091763,1595429091787
delay-statistics,1591093942298,1595429087901,1595429087910,1595429091764,1595429091787
delay-statistics,1591093941287,1595429086899,1595429086906,1595429091803,1595429091811
emergency-stop-table,1591093942300,1595429087901,1595429087912,1595429093391,1595429093404
emergency-stop-streaming,1591093943293,1595429088903,1595429088917,1595429094156,1595429094161
emergency-stop-table,1591093943293,1595429088903,1595429088917,1595429094746,1595429094757
emergency-stop-table,1591093944300,1595429089911,1595429089917,1595429094820,1595429094834
emergency-stop-streaming,1591093944300,1595429089911,1595429089917,1595429095660,1595429095685
vehicle-count,1591093947322,1595429092945,1595429092962,1595429096078,1595429096089
vehicle-count,1591093946314,1595429091924,1595429091932,1595429096079,1595429096089
vehicle-count,1591093949334,1595429094951,1595429095052,1595429096074,1595429096095
vehicle-count,1591093945310,1595429090920,1595429090925,1595429096077,1595429096096
vehicle-count,1591093945309,1595429090920,1595429090933,1595429096077,1595429096097
vehicle-count,1591093948335,1595429093948,1595429093953,1595429096083,1595429096106
delay-statistics,1591093949332,1595429094951,1595429095053,1595429097168,1595429097179
delay-statistics,1591093948333,1595429093948,1595429093956,1595429097177,1595429097207
delay-statistics,1591093946312,1595429091924,1595429091930,1595429097183,1595429097208
delay-statistics,1591093947320,1595429092945,1595429092963,1595429097184,1595429097208
delay-statistics,1591093945308,1595429090920,1595429090936,1595429097173,1595429097212
emergency-stop-streaming,1591093945310,1595429090920,1595429090925,1595429097245,1595429097280
emergency-stop-streaming,1591093947322,1595429092945,1595429092962,1595429098718,1595429098730
emergency-stop-streaming,1591093946314,1595429091924,1595429091932,1595429098736,1595429098747
emergency-stop-table,1591093945310,1595429090920,1595429090925,1595429099162,1595429099348
vehicle-count,1591093950346,1595429095953,1595429095963,1595429101103,1595429101120
vehicle-count,1591093953361,1595429098968,1595429098973,1595429101103,1595429101121
vehicle-count,1591093954370,1595429099975,1595429099982,1595429101099,1595429101122
vehicle-count,1591093951348,1595429096957,1595429096969,1595429101100,1595429101123
vehicle-count,1591093950347,1595429095954,1595429095963,1595429101099,1595429101128
vehicle-count,1591093952361,1595429097965,1595429097978,1595429101118,1595429101137
vehicle-count,1591093951347,1595429096957,1595429096961,1595429101126,1595429101138
vehicle-count,1591093953360,1595429098968,1595429098978,1595429101127,1595429101138
vehicle-count,1591093950348,1595429095954,1595429095963,1595429101127,1595429101139
emergency-stop-table,1591093946314,1595429091924,1595429091932,1595429101390,1595429101455
delay-statistics,1591093953359,1595429098968,1595429098979,1595429101677,1595429101705
delay-statistics,1591093952359,1595429097965,1595429097978,1595429101681,1595429101706
delay-statistics,1591093951346,1595429096957,1595429096969,1595429101678,1595429101708
delay-statistics,1591093954368,1595429099975,1595429099981,1595429101681,1595429101726
delay-statistics,1591093950346,1595429095954,1595429095967,1595429101673,1595429101815
emergency-stop-streaming,1591093948335,1595429093948,1595429093953,1595429101839,1595429102015
emergency-stop-table,1591093948335,1595429093948,1595429093953,1595429101865,1595429102101
emergency-stop-streaming,1591093950348,1595429095954,1595429095963,1595429102331,1595429102450
emergency-stop-table,1591093947322,1595429092945,1595429092962,1595429102791,1595429102801
emergency-stop-streaming,1591093949334,1595429094951,1595429095052,1595429103613,1595429103632
emergency-stop-table,1591093950348,1595429095954,1595429095963,1595429105079,1595429105085
emergency-stop-streaming,1591093951348,1595429096957,1595429096969,1595429105102,1595429105118
vehicle-count,1591093959385,1595429104997,1595429105017,1595429105877,1595429105894
vehicle-count,1591093955370,1595429100977,1595429100982,1595429105879,1595429105895
vehicle-count,1591093959384,1595429104997,1595429105018,1595429105879,1595429105895
vehicle-count,1591093957370,1595429102987,1595429103012,1595429105885,1595429105896
vehicle-count,1591093955369,1595429100977,1595429100983,1595429105881,1595429105901
vehicle-count,1591093956370,1595429101982,1595429102110,1595429105896,1595429105910
vehicle-count,1591093958383,1595429103995,1595429104026,1595429105894,1595429105916
emergency-stop-streaming,1591093952361,1595429097965,1595429097978,1595429106164,1595429106177
emergency-stop-table,1591093949334,1595429094951,1595429095052,1595429106671,1595429106685
emergency-stop-table,1591093951348,1595429096957,1595429096969,1595429106781,1595429106794
emergency-stop-streaming,1591093955370,1595429100977,1595429100982,1595429107497,1595429107509
delay-statistics,1591093956368,1595429101982,1595429102226,1595429107504,1595429107512
delay-statistics,1591093957368,1595429102987,1595429103012,1595429107508,1595429107513
delay-statistics,1591093959383,1595429104997,1595429105023,1595429107509,1595429107513
delay-statistics,1591093955368,1595429100977,1595429100988,1595429107499,1595429107516
delay-statistics,1591093958381,1595429103995,1595429104022,1595429107507,1595429107521
emergency-stop-streaming,1591093953361,1595429098968,1595429098973,1595429108259,1595429108271
emergency-stop-table,1591093952361,1595429097965,1595429097978,1595429108897,1595429108909
emergency-stop-streaming,1591093956370,1595429101982,1595429102110,1595429109545,1595429109550
emergency-stop-streaming,1591093954370,1595429099975,1595429099982,1595429109765,1595429109770
vehicle-count,1591093964426,1595429110028,1595429110109,1595429111023,1595429111036
vehicle-count,1591093963412,1595429109023,1595429109047,1595429111024,1595429111037
vehicle-count,1591093960392,1595429106012,1595429106031,1595429111018,1595429111037
vehicle-count,1591093960394,1595429106013,1595429106032,1595429111011,1595429111039
vehicle-count,1591093962402,1595429108021,1595429108025,1595429111014,1595429111040
vehicle-count,1591093962401,1595429108021,1595429108029,1595429111014,1595429111040
vehicle-count,1591093960393,1595429106012,1595429106032,1595429111035,1595429111046
vehicle-count,1591093964427,1595429110029,1595429110094,1595429111027,1595429111048
vehicle-count,1591093961427,1595429107016,1595429107025,1595429111032,1595429111048
emergency-stop-streaming,1591093958383,1595429103995,1595429104026,1595429111713,1595429111725
emergency-stop-table,1591093954370,1595429099975,1595429099982,1595429111800,1595429111808
emergency-stop-streaming,1591093959385,1595429104997,1595429105017,1595429111874,1595429111963
delay-statistics,1591093963410,1595429109023,1595429109043,1595429112526,1595429112529
delay-statistics,1591093962400,1595429108021,1595429108027,1595429112528,1595429112544
delay-statistics,1591093964425,1595429110029,1595429110109,1595429112535,1595429112545
delay-statistics,1591093960392,1595429106013,1595429106031,1595429112536,1595429112545
delay-statistics,1591093961425,1595429107016,1595429107025,1595429112538,1595429112550
emergency-stop-streaming,1591093957370,1595429102987,1595429103012,1595429112873,1595429112877
emergency-stop-table,1591093955370,1595429100977,1595429100982,1595429113437,1595429113448
emergency-stop-table,1591093953361,1595429098968,1595429098973,1595429114260,1595429114272
emergency-stop-table,1591093956370,1595429101982,1595429102110,1595429114774,1595429114790
emergency-stop-streaming,1591093960394,1595429106013,1595429106032,1595429114956,1595429114967
emergency-stop-streaming,1591093961427,1595429107016,1595429107025,1595429115406,1595429115418
vehicle-count,1591093969520,1595429115053,1595429115063,1595429116027,1595429116047
vehicle-count,1591093969519,1595429115052,1595429115070,1595429116028,1595429116048
vehicle-count,1591093966431,1595429112037,1595429112044,1595429116024,1595429116054
vehicle-count,1591093968520,1595429114043,1595429114056,1595429116027,1595429116056
vehicle-count,1591093967431,1595429113042,1595429113055,1595429116031,1595429116057
vehicle-count,1591093965432,1595429111036,1595429111046,1595429116031,1595429116057
vehicle-count,1591093967432,1595429113042,1595429113057,1595429116031,1595429116057
vehicle-count,1591093966432,1595429112037,1595429112046,1595429116033,1595429116058
delay-statistics,1591093966430,1595429112038,1595429112048,1595429116917,1595429116921
delay-statistics,1591093968518,1595429114044,1595429114058,1595429116920,1595429116940
delay-statistics,1591093967430,1595429113042,1595429113048,1595429116932,1595429116949
delay-statistics,1591093969518,1595429115053,1595429115078,1595429116933,1595429116950
delay-statistics,1591093965430,1595429111036,1595429111053,1595429116933,1595429116950
emergency-stop-streaming,1591093962402,1595429108021,1595429108025,1595429117380,1595429117387
emergency-stop-streaming,1591093963412,1595429109023,1595429109047,1595429118121,1595429118138
emergency-stop-streaming,1591093965432,1595429111036,1595429111046,1595429118370,1595429118376
emergency-stop-table,1591093958383,1595429103995,1595429104026,1595429118434,1595429118443
emergency-stop-streaming,1591093964427,1595429110029,1595429110094,1595429118572,1595429118585
emergency-stop-streaming,1591093966432,1595429112037,1595429112046,1595429121018,1595429121030
vehicle-count,1591093971458,1595429117058,1595429117065,1595429121158,1595429121173
vehicle-count,1591093970439,1595429116056,1595429116067,1595429121161,1595429121192
vehicle-count,1591093974520,1595429120083,1595429120101,1595429121163,1595429121195
vehicle-count,1591093971459,1595429117058,1595429117063,1595429121164,1595429121195
vehicle-count,1591093973520,1595429119066,1595429119070,1595429121170,1595429121196
vehicle-count,1591093972520,1595429118063,1595429118075,1595429121170,1595429121196
delay-statistics,1591093970437,1595429116056,1595429116065,1595429122147,1595429122154
delay-statistics,1591093974518,1595429120083,1595429120099,1595429122141,1595429122158
delay-statistics,1591093973518,1595429119066,1595429119072,1595429122143,1595429122159
delay-statistics,1591093971457,1595429117058,1595429117067,1595429122153,1595429122163
delay-statistics,1591093972518,1595429118063,1595429118072,1595429122153,1595429122163
emergency-stop-streaming,1591093967432,1595429113042,1595429113057,1595429123078,1595429123089
emergency-stop-table,1591093957370,1595429102987,1595429103012,1595429123146,1595429123172
emergency-stop-streaming,1591093968520,1595429114043,1595429114056,1595429123321,1595429123330
emergency-stop-streaming,1591093971459,1595429117058,1595429117063,1595429123939,1595429123962
emergency-stop-streaming,1591093970439,1595429116056,1595429116067,1595429124771,1595429124775
emergency-stop-streaming,1591093969520,1595429115053,1595429115063,1595429124777,1595429124786
emergency-stop-table,1591093962402,1595429108021,1595429108025,1595429125763,1595429125768
vehicle-count,1591093978483,1595429124097,1595429124108,1595429126324,1595429126341
vehicle-count,1591093976519,1595429122088,1595429122112,1595429126325,1595429126342
vehicle-count,1591093977493,1595429123093,1595429123098,1595429126330,1595429126351
vehicle-count,1591093978482,1595429124096,1595429124101,1595429126328,1595429126355
vehicle-count,1591093977492,1595429123093,1595429123121,1595429126326,1595429126357
vehicle-count,1591093979482,1595429125100,1595429125117,1595429126333,1595429126365
vehicle-count,1591093975520,1595429121084,1595429121092,1595429126331,1595429126366
vehicle-count,1591093976520,1595429122088,1595429122111,1595429126332,1595429126366
delay-statistics,1591093976518,1595429122088,1595429122108,1595429126932,1595429126949
delay-statistics,1591093975518,1595429121084,1595429121089,1595429126934,1595429126951
delay-statistics,1591093979480,1595429125100,1595429125126,1595429126937,1595429126957
delay-statistics,1591093978481,1595429124097,1595429124104,1595429126931,1595429126963
delay-statistics,1591093977491,1595429123094,1595429123116,1595429126936,1595429126963
emergency-stop-table,1591093963412,1595429109023,1595429109047,1595429127349,1595429127364
emergency-stop-table,1591093959385,1595429104997,1595429105017,1595429127505,1595429127548
emergency-stop-streaming,1591093976520,1595429122088,1595429122111,1595429127946,1595429127956
emergency-stop-streaming,1591093972520,1595429118063,1595429118075,1595429128314,1595429128320
emergency-stop-table,1591093965432,1595429111036,1595429111046,1595429129108,1595429129119
emergency-stop-streaming,1591093973520,1595429119066,1595429119070,1595429129796,1595429129804
emergency-stop-table,1591093960394,1595429106013,1595429106032,1595429130712,1595429130715
emergency-stop-table,1591093971459,1595429117058,1595429117063,1595429130894,1595429130911
emergency-stop-table,1591093968520,1595429114043,1595429114056,1595429130900,1595429130911
vehicle-count,1591093984521,1595429130124,1595429130128,1595429131043,1595429131114
vehicle-count,1591093984520,1595429130124,1595429130135,1595429131052,1595429131123
vehicle-count,1591093981494,1595429127111,1595429127119,1595429131078,1595429131126
vehicle-count,1591093982520,1595429128113,1595429128132,1595429131079,1595429131126
vehicle-count,1591093981493,1595429127111,1595429127116,1595429131063,1595429131132
vehicle-count,1591093980500,1595429126110,1595429126116,1595429131063,1595429131132
vehicle-count,1591093983500,1595429129116,1595429129124,1595429131063,1595429131132
vehicle-count,1591093982519,1595429128113,1595429128137,1595429131064,1595429131133
emergency-stop-streaming,1591093974520,1595429120083,1595429120101,1595429131134,1595429131145
delay-statistics,1591093983498,1595429129116,1595429129127,1595429131371,1595429131385
delay-statistics,1591093980498,1595429126110,1595429126121,1595429131378,1595429131390
delay-statistics,1591093982518,1595429128113,1595429128135,1595429131372,1595429131400
delay-statistics,1591093981492,1595429127111,1595429127118,1595429131373,1595429131400
delay-statistics,1591093984519,1595429130124,1595429130141,1595429131378,1595429131402
emergency-stop-streaming,1591093975520,1595429121084,1595429121092,1595429131627,1595429131650
emergency-stop-table,1591093969520,1595429115053,1595429115063,1595429131635,1595429131659
emergency-stop-table,1591093961427,1595429107016,1595429107025,1595429133112,1595429133142
emergency-stop-table,1591093973520,1595429119066,1595429119070,1595429134257,1595429134266
emergency-stop-streaming,1591093977493,1595429123093,1595429123098,1595429134443,1595429134455
emergency-stop-streaming,1591093978483,1595429124097,1595429124108,1595429135857,1595429135888
emergency-stop-streaming,1591093979482,1595429125100,1595429125117,1595429136027,1595429136037
vehicle-count,1591093989532,1595429135139,1595429135147,1595429136078,1595429136090
vehicle-count,1591093986525,1595429132133,1595429132155,1595429136078,1595429136090
vehicle-count,1591093985527,1595429131128,1595429131142,1595429136080,1595429136096
vehicle-count,1591093986527,1595429132133,1595429132148,1595429136074,1595429136104
vehicle-count,1591093988527,1595429134137,1595429134143,1595429136079,1595429136105
vehicle-count,1591093986526,1595429132133,1595429132148,1595429136082,1595429136107
vehicle-count,1591093987527,1595429133135,1595429133143,1595429136084,1595429136111
vehicle-count,1591093989533,1595429135139,1595429135148,1595429136084,1595429136111
emergency-stop-table,1591093975520,1595429121084,1595429121092,1595429136189,1595429136201
emergency-stop-table,1591093974520,1595429120083,1595429120101,1595429136283,1595429136294
delay-statistics,1591093987525,1595429133135,1595429133143,1595429136888,1595429136892
delay-statistics,1591093986525,1595429132133,1595429132154,1595429136885,1595429136896
delay-statistics,1591093988525,1595429134137,1595429134144,1595429136884,1595429136902
delay-statistics,1591093989531,1595429135139,1595429135151,1595429136884,1595429136902
delay-statistics,1591093985525,1595429131128,1595429131137,1595429136894,1595429136903
emergency-stop-streaming,1591093980500,1595429126110,1595429126116,1595429137074,1595429137087
emergency-stop-table,1591093964427,1595429110029,1595429110094,1595429137891,1595429137893
emergency-stop-table,1591093967432,1595429113042,1595429113057,1595429138276,1595429138280
emergency-stop-table,1591093966432,1595429112037,1595429112046,1595429139668,1595429139673
emergency-stop-table,1591093978483,1595429124097,1595429124108,1595429139869,1595429139897
emergency-stop-streaming,1591093982520,1595429128113,1595429128132,1595429140094,1595429140109
emergency-stop-streaming,1591093983500,1595429129116,1595429129124,1595429140483,1595429140491
emergency-stop-streaming,1591093981494,1595429127111,1595429127119,1595429140903,1595429140915
vehicle-count,1591093994531,1595429140175,1595429140229,1595429141096,1595429141116
vehicle-count,1591093991551,1595429137143,1595429137152,1595429141097,1595429141117
vehicle-count,1591093991550,1595429137143,1595429137154,1595429141099,1595429141120
vehicle-count,1591093990527,1595429136140,1595429136144,1595429141106,1595429141126
vehicle-count,1591093992543,1595429138148,1595429138155,1595429141196,1595429141211
vehicle-count,1591093993543,1595429139153,1595429139161,1595429141189,1595429141217
vehicle-count,1591093993542,1595429139153,1595429139171,1595429141192,1595429141218
vehicle-count,1591093990526,1595429136140,1595429136186,1595429141194,1595429141219
delay-statistics,1591093994529,1595429140175,1595429140227,1595429141657,1595429141681
delay-statistics,1591093993541,1595429139154,1595429139171,1595429141658,1595429141682
delay-statistics,1591093990525,1595429136140,1595429136192,1595429141679,1595429141710
delay-statistics,1591093992541,1595429138148,1595429138166,1595429141686,1595429141711
delay-statistics,1591093991549,1595429137143,1595429137153,1595429141695,1595429141711
emergency-stop-table,1591093979482,1595429125100,1595429125117,1595429141834,1595429141837
emergency-stop-table,1591093970439,1595429116056,1595429116067,1595429141928,1595429141946
