job,event_timestamp,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
vehicle-count,1591093906519,1595499580416,1595499580515,1595499603720,1595499603751
vehicle-count,1591093907878,1595499589487,1595499589755,1595499603720,1595499603751
vehicle-count,1591093906925,1595499583432,1595499583503,1595499603724,1595499603752
vehicle-count,1591093908686,1595499594557,1595499594614,1595499603735,1595499603764
vehicle-count,1591093908370,1595499592497,1595499592548,1595499603739,1595499603765
vehicle-count,1591093908685,1595499594543,1595499594613,1595499603729,1595499603765
vehicle-count,1591093906223,1595499578886,1595499579358,1595499603733,1595499603767
vehicle-count,1591093906592,1595499581418,1595499581498,1595499603733,1595499603767
vehicle-count,1591093909382,1595499598605,1595499598692,1595499603747,1595499603794
vehicle-count,1591093909224,1595499597567,1595499597643,1595499603784,1595499603802
vehicle-count,1591093907227,1595499585475,1595499585551,1595499603785,1595499603803
vehicle-count,1591093906729,1595499582452,1595499582513,1595499603776,1595499603814
vehicle-count,1591093908860,1595499595533,1595499595588,1595499603759,1595499603822
vehicle-count,1591093908564,1595499593533,1595499593564,1595499603761,1595499603827
vehicle-count,1591093907385,1595499586482,1595499586555,1595499603817,1595499603837
vehicle-count,1591093909157,1595499596578,1595499596653,1595499603811,1595499603838
vehicle-count,1591093908565,1595499593543,1595499593605,1595499603813,1595499603841
vehicle-count,1591093906246,1595499579414,1595499579505,1595499603813,1595499603841
vehicle-count,1591093909561,1595499599626,1595499599733,1595499603814,1595499603842
vehicle-count,1591093909862,1595499601634,1595499601817,1595499603789,1595499603844
vehicle-count,1591093906224,1595499578962,1595499579293,1595499603820,1595499603852
vehicle-count,1591093906520,1595499580426,1595499580481,1595499603820,1595499603852
vehicle-count,1591093906248,1595499579425,1595499579467,1595499603795,1595499603897
vehicle-count,1591093907533,1595499587465,1595499587502,1595499603796,1595499603898
vehicle-count,1591093908861,1595499595545,1595499595592,1595499603797,1595499603898
vehicle-count,1591093909728,1595499600614,1595499600679,1595499603819,1595499603899
emergency-stop-table,1591093909561,1595499599626,1595499599733,1595499604106,1595499604115
emergency-stop-streaming,1591093909729,1595499600614,1595499600738,1595499605259,1595499605267
emergency-stop-streaming,1591093909561,1595499599626,1595499599733,1595499605778,1595499605841
emergency-stop-streaming,1591093909862,1595499601634,1595499601817,1595499606672,1595499606677
emergency-stop-table,1591093909729,1595499600614,1595499600738,1595499607296,1595499607324
emergency-stop-table,1591093910196,1595499603634,1595499603716,1595499608267,1595499608277
emergency-stop-streaming,1591093910196,1595499603634,1595499603716,1595499608382,1595499608433
emergency-stop-streaming,1591093910157,1595499602626,1595499602802,1595499608744,1595499608747
emergency-stop-table,1591093909862,1595499601634,1595499601817,1595499609823,1595499609828
emergency-stop-table,1591093910335,1595499604658,1595499604761,1595499610200,1595499610205
emergency-stop-streaming,1591093910665,1595499606664,1595499606720,1595499611462,1595499611472
emergency-stop-streaming,1591093910520,1595499605640,1595499605680,1595499611526,1595499611542
emergency-stop-table,1591093910520,1595499605640,1595499605680,1595499611715,1595499611728
emergency-stop-streaming,1591093911157,1595499609659,1595499609736,1595499612117,1595499612193
emergency-stop-streaming,1591093910335,1595499604658,1595499604761,1595499612334,1595499612338
emergency-stop-streaming,1591093910813,1595499607663,1595499607822,1595499612539,1595499612548
emergency-stop-table,1591093910157,1595499602626,1595499602802,1595499613512,1595499613520
emergency-stop-streaming,1591093911305,1595499610690,1595499610729,1595499614816,1595499614848
emergency-stop-streaming,1591093911157,1595499608654,1595499608713,1595499614866,1595499614871
emergency-stop-streaming,1591093911520,1595499611664,1595499611771,1595499615910,1595499615954
emergency-stop-streaming,1591093911631,1595499612676,1595499612752,1595499618352,1595499618375
emergency-stop-table,1591093910665,1595499606664,1595499606720,1595499622647,1595499622688
emergency-stop-table,1591093911305,1595499610690,1595499610729,1595499623282,1595499623297
emergency-stop-table,1591093910813,1595499607663,1595499607822,1595499624781,1595499624789
emergency-stop-streaming,1591093911788,1595499613714,1595499613804,1595499624846,1595499624856
emergency-stop-streaming,1591093911914,1595499614706,1595499614797,1595499626778,1595499626781
emergency-stop-table,1591093911520,1595499611664,1595499611771,1595499627227,1595499627231
emergency-stop-streaming,1591093912218,1595499616695,1595499616765,1595499627875,1595499627940
emergency-stop-streaming,1591093912157,1595499615712,1595499615793,1595499628166,1595499628175
emergency-stop-streaming,1591093913196,1595499622731,1595499622788,1595499628646,1595499628660
emergency-stop-streaming,1591093912862,1595499620754,1595499620806,1595499628756,1595499628767
emergency-stop-streaming,1591093912520,1595499617717,1595499617929,1595499628834,1595499628838
emergency-stop-streaming,1591093912709,1595499619731,1595499619797,1595499629149,1595499629158
emergency-stop-table,1591093911157,1595499609659,1595499609736,1595499629851,1595499629932
emergency-stop-streaming,1591093912565,1595499618719,1595499618773,1595499629955,1595499629963
emergency-stop-table,1591093911631,1595499612676,1595499612752,1595499629985,1595499629989
emergency-stop-streaming,1591093913157,1595499621753,1595499621902,1595499630107,1595499630112
emergency-stop-table,1591093911157,1595499608654,1595499608713,1595499630441,1595499630452
emergency-stop-streaming,1591093913356,1595499623717,1595499623859,1595499630950,1595499630961
emergency-stop-streaming,1591093913838,1595499626856,1595499626939,1595499631761,1595499631781
emergency-stop-streaming,1591093913633,1595499625731,1595499625779,1595499633282,1595499633358
emergency-stop-streaming,1591093913520,1595499624737,1595499624770,1595499634148,1595499634164
emergency-stop-streaming,1591093914157,1595499627805,1595499627883,1595499634368,1595499634376
emergency-stop-table,1591093911914,1595499614706,1595499614797,1595499634455,1595499634459
vehicle-count,1591093912862,1595499620754,1595499620806,1595499635387,1595499635400
vehicle-count,1591093911787,1595499613682,1595499613803,1595499635389,1595499635402
vehicle-count,1591093914303,1595499629760,1595499629827,1595499635389,1595499635402
vehicle-count,1591093914922,1595499633796,1595499633866,1595499635392,1595499635421
vehicle-count,1591093912563,1595499618704,1595499618769,1595499635393,1595499635422
vehicle-count,1591093910196,1595499603634,1595499603716,1595499635407,1595499635437
vehicle-count,1591093910335,1595499604658,1595499604761,1595499635414,1595499635440
vehicle-count,1591093911156,1595499609659,1595499609732,1595499635412,1595499635444
vehicle-count,1591093912520,1595499617717,1595499617929,1595499635420,1595499635459
vehicle-count,1591093913838,1595499626856,1595499626939,1595499635420,1595499635460
vehicle-count,1591093912157,1595499615712,1595499615793,1595499635426,1595499635462
vehicle-count,1591093910813,1595499607663,1595499607822,1595499635426,1595499635462
vehicle-count,1591093911157,1595499608654,1595499608713,1595499635426,1595499635462
vehicle-count,1591093910665,1595499606664,1595499606720,1595499635435,1595499635465
vehicle-count,1591093911305,1595499610690,1595499610729,1595499635424,1595499635467
vehicle-count,1591093912155,1595499615687,1595499615851,1595499635429,1595499635470
vehicle-count,1591093914305,1595499629774,1595499629891,1595499635430,1595499635471
vehicle-count,1591093912156,1595499615687,1595499615793,1595499635431,1595499635472
vehicle-count,1591093914157,1595499627805,1595499627883,1595499635431,1595499635472
vehicle-count,1591093911788,1595499613714,1595499613804,1595499635436,1595499635473
vehicle-count,1591093914304,1595499629760,1595499629891,1595499635437,1595499635474
vehicle-count,1591093913356,1595499623717,1595499623859,1595499635438,1595499635474
vehicle-count,1591093913633,1595499625731,1595499625779,1595499635438,1595499635475
vehicle-count,1591093914921,1595499633779,1595499633866,1595499635438,1595499635475
vehicle-count,1591093914588,1595499631788,1595499631827,1595499635439,1595499635475
vehicle-count,1591093913196,1595499622731,1595499622788,1595499635439,1595499635475
vehicle-count,1591093913157,1595499621753,1595499621902,1595499635443,1595499635486
vehicle-count,1591093911631,1595499612676,1595499612752,1595499635443,1595499635486
vehicle-count,1591093912564,1595499618704,1595499618773,1595499635444,1595499635488
vehicle-count,1591093911520,1595499611664,1595499611771,1595499635450,1595499635489
vehicle-count,1591093911786,1595499613682,1595499613794,1595499635450,1595499635489
vehicle-count,1591093913520,1595499624737,1595499624770,1595499635450,1595499635489
vehicle-count,1591093914920,1595499633779,1595499633856,1595499635450,1595499635490
vehicle-count,1591093911157,1595499609659,1595499609736,1595499635459,1595499635490
vehicle-count,1591093912218,1595499616695,1595499616765,1595499635459,1595499635491
vehicle-count,1591093911914,1595499614706,1595499614797,1595499635460,1595499635492
vehicle-count,1591093914758,1595499632830,1595499632909,1595499635461,1595499635492
vehicle-count,1591093914157,1595499628778,1595499628872,1595499635447,1595499635494
vehicle-count,1591093914520,1595499630762,1595499630809,1595499635448,1595499635495
vehicle-count,1591093913195,1595499622730,1595499622778,1595499635449,1595499635498
vehicle-count,1591093910157,1595499602626,1595499602802,1595499635456,1595499635498
vehicle-count,1591093910520,1595499605640,1595499605680,1595499635456,1595499635498
vehicle-count,1591093912565,1595499618719,1595499618773,1595499635457,1595499635499
vehicle-count,1591093912709,1595499619731,1595499619797,1595499635480,1595499635516
delay-statistics,1591093914756,1595499632844,1595499632918,1595499636447,1595499636469
delay-statistics,1591093914155,1595499628778,1595499628872,1595499636448,1595499636470
delay-statistics,1591093911912,1595499614706,1595499614842,1595499636450,1595499636470
delay-statistics,1591093911303,1595499610707,1595499610865,1595499636453,1595499636470
delay-statistics,1591093913194,1595499622739,1595499622795,1595499636454,1595499636471
delay-statistics,1591093914586,1595499631796,1595499631833,1595499636455,1595499636471
delay-statistics,1591093913354,1595499623729,1595499623862,1595499636445,1595499636474
delay-statistics,1591093911629,1595499612676,1595499612828,1595499636448,1595499636475
delay-statistics,1591093910333,1595499604658,1595499604767,1595499636450,1595499636475
delay-statistics,1591093911786,1595499613738,1595499613805,1595499636452,1595499636476
delay-statistics,1591093912707,1595499619731,1595499619854,1595499636455,1595499636476
delay-statistics,1591093910155,1595499602626,1595499602803,1595499636457,1595499636476
delay-statistics,1591093914155,1595499627820,1595499627933,1595499636466,1595499636476
delay-statistics,1591093911155,1595499609685,1595499609740,1595499636467,1595499636476
delay-statistics,1591093912216,1595499616695,1595499616765,1595499636467,1595499636476
delay-statistics,1591093913155,1595499621754,1595499621902,1595499636477,1595499636494
delay-statistics,1591093914303,1595499629800,1595499629932,1595499636483,1595499636494
delay-statistics,1591093910518,1595499605641,1595499605764,1595499636484,1595499636494
delay-statistics,1591093914920,1595499633809,1595499633863,1595499636484,1595499636494
delay-statistics,1591093910194,1595499603634,1595499603753,1595499636488,1595499636495
delay-statistics,1591093912563,1595499618736,1595499618903,1595499636489,1595499636495
delay-statistics,1591093910663,1595499606664,1595499606735,1595499636490,1595499636522
delay-statistics,1591093913631,1595499625731,1595499625781,1595499636494,1595499636523
delay-statistics,1591093914518,1595499630762,1595499630923,1595499636495,1595499636523
delay-statistics,1591093913836,1595499626856,1595499626993,1595499636499,1595499636523
delay-statistics,1591093910811,1595499607698,1595499607827,1595499636500,1595499636523
delay-statistics,1591093911518,1595499611678,1595499611772,1595499636494,1595499636527
delay-statistics,1591093912518,1595499617750,1595499617970,1595499636497,1595499636528
delay-statistics,1591093913518,1595499624737,1595499624771,1595499636501,1595499636528
delay-statistics,1591093911155,1595499608654,1595499608716,1595499636501,1595499636528
delay-statistics,1591093912155,1595499615712,1595499615796,1595499636502,1595499636528
delay-statistics,1591093912860,1595499620772,1595499620873,1595499636512,1595499636528
emergency-stop-table,1591093912218,1595499616695,1595499616765,1595499636613,1595499636621
emergency-stop-streaming,1591093914588,1595499631788,1595499631827,1595499637902,1595499637936
emergency-stop-streaming,1591093914520,1595499630762,1595499630809,1595499638333,1595499638342
emergency-stop-table,1591093912709,1595499619731,1595499619797,1595499638847,1595499638865
emergency-stop-table,1591093913196,1595499622731,1595499622788,1595499639021,1595499639066
emergency-stop-table,1591093912565,1595499618719,1595499618773,1595499639714,1595499639784
emergency-stop-streaming,1591093914305,1595499629774,1595499629891,1595499640083,1595499640088
emergency-stop-streaming,1591093914157,1595499628778,1595499628872,1595499640538,1595499640552
emergency-stop-table,1591093913356,1595499623717,1595499623859,1595499642675,1595499642681
emergency-stop-table,1591093911788,1595499613714,1595499613804,1595499645654,1595499645657
emergency-stop-streaming,1591093914758,1595499632830,1595499632909,1595499647796,1595499647801
emergency-stop-table,1591093912157,1595499615712,1595499615793,1595499650994,1595499650999
emergency-stop-table,1591093914305,1595499629774,1595499629891,1595499652264,1595499652281
emergency-stop-streaming,1591093915157,1595499634797,1595499634850,1595499652560,1595499652616
emergency-stop-streaming,1591093915427,1595499636810,1595499636956,1595499653440,1595499653446
emergency-stop-streaming,1591093914922,1595499633796,1595499633866,1595499653625,1595499653638
emergency-stop-table,1591093912862,1595499620754,1595499620806,1595499656792,1595499656795
emergency-stop-streaming,1591093915569,1595499637811,1595499637887,1595499656845,1595499656860
emergency-stop-table,1591093913157,1595499621753,1595499621902,1595499658967,1595499658970
emergency-stop-table,1591093912520,1595499617717,1595499617929,1595499659192,1595499659368
emergency-stop-streaming,1591093916157,1595499640877,1595499640962,1595499660731,1595499660800
emergency-stop-streaming,1591093915242,1595499635811,1595499635906,1595499660862,1595499660872
emergency-stop-table,1591093913520,1595499624737,1595499624770,1595499661096,1595499661153
emergency-stop-streaming,1591093916232,1595499641885,1595499641992,1595499661384,1595499661395
emergency-stop-streaming,1591093915904,1595499639835,1595499639920,1595499661939,1595499661949
emergency-stop-table,1591093914520,1595499630762,1595499630809,1595499662573,1595499662586
emergency-stop-table,1591093913633,1595499625731,1595499625779,1595499662848,1595499662857
emergency-stop-streaming,1591093915757,1595499638802,1595499638925,1595499663246,1595499663256
emergency-stop-table,1591093915569,1595499637811,1595499637887,1595499664475,1595499664488
emergency-stop-table,1591093914758,1595499632830,1595499632909,1595499665130,1595499665137
emergency-stop-streaming,1591093916361,1595499642866,1595499643039,1595499665326,1595499665337
emergency-stop-table,1591093915427,1595499636810,1595499636956,1595499665522,1595499665572
vehicle-count,1591093918778,1595499658017,1595499658146,1595499667138,1595499667165
vehicle-count,1591093919157,1595499660041,1595499660169,1595499667140,1595499667166
vehicle-count,1591093915156,1595499634782,1595499634846,1595499667140,1595499667166
vehicle-count,1591093919862,1595499665108,1595499665156,1595499667141,1595499667167
vehicle-count,1591093919565,1595499663082,1595499663200,1595499667143,1595499667168
vehicle-count,1591093915757,1595499638802,1595499638925,1595499667146,1595499667170
vehicle-count,1591093919402,1595499662063,1595499662139,1595499667146,1595499667170
vehicle-count,1591093915242,1595499635811,1595499635906,1595499667137,1595499667186
vehicle-count,1591093916843,1595499645921,1595499646027,1595499667147,1595499667187
vehicle-count,1591093915904,1595499639835,1595499639920,1595499667149,1595499667189
vehicle-count,1591093916361,1595499642866,1595499643039,1595499667152,1595499667191
vehicle-count,1591093918913,1595499659019,1595499659107,1595499667152,1595499667191
vehicle-count,1591093919257,1595499661043,1595499661151,1595499667160,1595499667192
vehicle-count,1591093919709,1595499664074,1595499664154,1595499667163,1595499667195
vehicle-count,1591093915903,1595499639813,1595499639915,1595499667183,1595499667214
vehicle-count,1591093918777,1595499658017,1595499658260,1595499667157,1595499667217
vehicle-count,1591093916156,1595499640877,1595499640961,1595499667157,1595499667217
vehicle-count,1591093918434,1595499656011,1595499656086,1595499667158,1595499667218
vehicle-count,1591093916232,1595499641885,1595499641992,1595499667158,1595499667218
vehicle-count,1591093916157,1595499640877,1595499640962,1595499667164,1595499667221
vehicle-count,1591093917458,1595499649932,1595499649995,1595499667166,1595499667223
vehicle-count,1591093917778,1595499651979,1595499652049,1595499667167,1595499667223
vehicle-count,1591093915157,1595499634797,1595499634850,1595499667167,1595499667223
vehicle-count,1591093915427,1595499636810,1595499636956,1595499667168,1595499667224
vehicle-count,1591093918612,1595499657010,1595499657101,1595499667168,1595499667224
vehicle-count,1591093917457,1595499649932,1595499649987,1595499667170,1595499667225
vehicle-count,1591093917157,1595499646928,1595499647010,1595499667174,1595499667226
vehicle-count,1591093918265,1595499654998,1595499655048,1595499667176,1595499667227
vehicle-count,1591093915569,1595499637811,1595499637887,1595499667187,1595499667229
vehicle-count,1591093919258,1595499661061,1595499661152,1595499667188,1595499667230
vehicle-count,1591093919256,1595499661043,1595499661147,1595499667192,1595499667239
vehicle-count,1591093918157,1595499652952,1595499653048,1595499667193,1595499667240
vehicle-count,1591093918157,1595499653978,1595499654087,1595499667194,1595499667241
vehicle-count,1591093918914,1595499659038,1595499659107,1595499667200,1595499667242
vehicle-count,1591093918912,1595499659019,1595499659111,1595499667206,1595499667243
vehicle-count,1591093917157,1595499647939,1595499648018,1595499667206,1595499667243
vehicle-count,1591093915425,1595499636793,1595499636837,1595499667198,1595499667245
vehicle-count,1591093916551,1595499643867,1595499643928,1595499667208,1595499667245
vehicle-count,1591093916718,1595499644898,1595499644947,1595499667210,1595499667246
vehicle-count,1591093917317,1595499648925,1595499648964,1595499667211,1595499667247
vehicle-count,1591093915426,1595499636810,1595499636956,1595499667188,1595499667258
vehicle-count,1591093917623,1595499650933,1595499651042,1595499667197,1595499667262
vehicle-count,1591093919710,1595499664074,1595499664154,1595499667212,1595499667269
vehicle-count,1591093917459,1595499649941,1595499649995,1595499667212,1595499667269
emergency-stop-table,1591093913838,1595499626856,1595499626939,1595499667384,1595499667391
emergency-stop-table,1591093915757,1595499638802,1595499638925,1595499669510,1595499669576
delay-statistics,1591093917621,1595499650934,1595499651056,1595499670135,1595499670208
delay-statistics,1591093916716,1595499644898,1595499644946,1595499670136,1595499670208
delay-statistics,1591093916841,1595499645929,1595499646066,1595499670137,1595499670209
delay-statistics,1591093919860,1595499665120,1595499665219,1595499670137,1595499670209
delay-statistics,1591093915155,1595499634797,1595499634898,1595499670137,1595499670209
delay-statistics,1591093915755,1595499638802,1595499638926,1595499670123,1595499670217
delay-statistics,1591093917457,1595499649960,1595499650105,1595499670124,1595499670217
delay-statistics,1591093916549,1595499643881,1595499643927,1595499670125,1595499670217
delay-statistics,1591093918610,1595499657026,1595499657139,1595499670126,1595499670218
delay-statistics,1591093918776,1595499658065,1595499658149,1595499670121,1595499670219
delay-statistics,1591093916230,1595499641885,1595499641997,1595499670128,1595499670219
delay-statistics,1591093915425,1595499636810,1595499637012,1595499670128,1595499670219
delay-statistics,1591093917776,1595499651979,1595499652096,1595499670130,1595499670220
delay-statistics,1591093915567,1595499637836,1595499637931,1595499670131,1595499670220
delay-statistics,1591093918263,1595499654998,1595499655056,1595499670133,1595499670221
delay-statistics,1591093919708,1595499664074,1595499664157,1595499670134,1595499670221
delay-statistics,1591093916155,1595499640877,1595499640956,1595499670136,1595499670221
delay-statistics,1591093917315,1595499648925,1595499648968,1595499670137,1595499670222
delay-statistics,1591093919563,1595499663113,1595499663204,1595499670141,1595499670222
delay-statistics,1591093919155,1595499660041,1595499660176,1595499670143,1595499670222
delay-statistics,1591093915240,1595499635829,1595499635907,1595499670144,1595499670222
delay-statistics,1591093917155,1595499646928,1595499647079,1595499670148,1595499670223
delay-statistics,1591093919256,1595499661080,1595499661154,1595499670148,1595499670223
delay-statistics,1591093919400,1595499662063,1595499662146,1595499670149,1595499670223
delay-statistics,1591093916359,1595499642882,1595499643041,1595499670151,1595499670224
delay-statistics,1591093918155,1595499653978,1595499654096,1595499670151,1595499670224
delay-statistics,1591093915902,1595499639835,1595499639922,1595499670154,1595499670225
delay-statistics,1591093918432,1595499656033,1595499656248,1595499670154,1595499670225
delay-statistics,1591093918912,1595499659050,1595499659113,1595499670160,1595499670225
delay-statistics,1591093918155,1595499652952,1595499653041,1595499670171,1595499670227
delay-statistics,1591093917155,1595499647939,1595499648016,1595499670175,1595499670230
emergency-stop-table,1591093914157,1595499628778,1595499628872,1595499671919,1595499671942
emergency-stop-streaming,1591093917157,1595499647939,1595499648018,1595499672665,1595499672777
emergency-stop-table,1591093914157,1595499627805,1595499627883,1595499673408,1595499673493
emergency-stop-streaming,1591093916551,1595499643867,1595499643928,1595499674117,1595499674128
emergency-stop-streaming,1591093916843,1595499645921,1595499646027,1595499674368,1595499674423
emergency-stop-table,1591093916232,1595499641885,1595499641992,1595499675206,1595499675210
emergency-stop-streaming,1591093917317,1595499648925,1595499648964,1595499677572,1595499677580
emergency-stop-table,1591093916718,1595499644898,1595499644947,1595499679516,1595499679528
emergency-stop-streaming,1591093916718,1595499644898,1595499644947,1595499679534,1595499679547
emergency-stop-table,1591093916551,1595499643867,1595499643928,1595499679958,1595499679967
emergency-stop-table,1591093917157,1595499646928,1595499647010,1595499682472,1595499682478
emergency-stop-streaming,1591093917157,1595499646928,1595499647010,1595499683046,1595499683049
emergency-stop-table,1591093917157,1595499647939,1595499648018,1595499683249,1595499683258
emergency-stop-streaming,1591093917623,1595499650933,1595499651042,1595499683613,1595499683617
emergency-stop-streaming,1591093918265,1595499654998,1595499655048,1595499684042,1595499684065
emergency-stop-table,1591093916843,1595499645921,1595499646027,1595499684962,1595499684968
emergency-stop-streaming,1591093917459,1595499649941,1595499649995,1595499686099,1595499686115
emergency-stop-table,1591093914588,1595499631788,1595499631827,1595499686517,1595499686522
emergency-stop-table,1591093915242,1595499635811,1595499635906,1595499687471,1595499687477
emergency-stop-table,1591093915157,1595499634797,1595499634850,1595499687540,1595499687642
emergency-stop-table,1591093914922,1595499633796,1595499633866,1595499687806,1595499687871
emergency-stop-streaming,1591093917778,1595499651979,1595499652049,1595499688262,1595499688269
emergency-stop-table,1591093917317,1595499648925,1595499648964,1595499688718,1595499688721
emergency-stop-streaming,1591093918157,1595499653978,1595499654087,1595499690868,1595499690880
emergency-stop-streaming,1591093918434,1595499656011,1595499656086,1595499691991,1595499692030
emergency-stop-table,1591093915904,1595499639835,1595499639920,1595499694071,1595499694200
emergency-stop-streaming,1591093918612,1595499657010,1595499657101,1595499696991,1595499696997
emergency-stop-streaming,1591093918778,1595499658017,1595499658146,1595499697847,1595499697949
emergency-stop-table,1591093916361,1595499642866,1595499643039,1595499699553,1595499699566
vehicle-count,1591093924520,1595499694254,1595499694336,1595499699973,1595499699981
