job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-streaming,1597413268087,1597413268108,1597413268930,1597413268960
emergency-stop-table,1597413268087,1597413268108,1597413268956,1597413269015
emergency-stop-streaming,1597413269087,1597413269091,1597413269929,1597413269943
emergency-stop-table,1597413269087,1597413269091,1597413270023,1597413270041
emergency-stop-table,1597413270087,1597413270097,1597413270956,1597413270979
emergency-stop-streaming,1597413270087,1597413270097,1597413271086,1597413271098
emergency-stop-streaming,1597413271089,1597413271092,1597413271932,1597413271940
vehicle-count,1597413268086,1597413268111,1597413271982,1597413272005
vehicle-count,1597413269087,1597413269091,1597413271997,1597413272021
vehicle-count,1597413268087,1597413268108,1597413271998,1597413272021
vehicle-count,1597413270087,1597413270097,1597413272036,1597413272044
emergency-stop-table,1597413271089,1597413271092,1597413272025,1597413272048
delay-statistics,1597413270087,1597413270092,1597413272304,1597413272311
delay-statistics,1597413268088,1597413268098,1597413272310,1597413272354
delay-statistics,1597413269087,1597413269094,1597413272310,1597413272354
emergency-stop-streaming,1597413272090,1597413272095,1597413272936,1597413272943
emergency-stop-table,1597413272090,1597413272095,1597413273025,1597413273028
emergency-stop-streaming,1597413273092,1597413273098,1597413273939,1597413273946
emergency-stop-table,1597413273092,1597413273098,1597413273957,1597413273962
emergency-stop-table,1597413274094,1597413274105,1597413274980,1597413274985
emergency-stop-streaming,1597413274094,1597413274105,1597413275129,1597413275132
emergency-stop-streaming,1597413275094,1597413275100,1597413275940,1597413275946
emergency-stop-table,1597413275094,1597413275100,1597413275944,1597413275946
emergency-stop-table,1597413276094,1597413276097,1597413276981,1597413276986
vehicle-count,1597413271089,1597413271092,1597413277075,1597413277086
vehicle-count,1597413274093,1597413274096,1597413277075,1597413277086
vehicle-count,1597413274094,1597413274105,1597413277075,1597413277086
vehicle-count,1597413272090,1597413272095,1597413277076,1597413277086
vehicle-count,1597413275094,1597413275100,1597413277068,1597413277089
vehicle-count,1597413273092,1597413273098,1597413277094,1597413277105
emergency-stop-streaming,1597413276094,1597413276097,1597413277137,1597413277140
delay-statistics,1597413274094,1597413274101,1597413277292,1597413277303
delay-statistics,1597413272090,1597413272093,1597413277290,1597413277303
delay-statistics,1597413273092,1597413273096,1597413277291,1597413277303
delay-statistics,1597413275095,1597413275100,1597413277293,1597413277303
delay-statistics,1597413271091,1597413271093,1597413277295,1597413277304
emergency-stop-streaming,1597413277115,1597413277122,1597413277945,1597413277951
emergency-stop-table,1597413277115,1597413277122,1597413278033,1597413278046
emergency-stop-streaming,1597413278113,1597413278118,1597413278947,1597413278954
emergency-stop-table,1597413278113,1597413278118,1597413278983,1597413278985
emergency-stop-streaming,1597413279116,1597413279124,1597413279948,1597413279954
emergency-stop-table,1597413279116,1597413279124,1597413280035,1597413280055
emergency-stop-streaming,1597413280120,1597413280125,1597413281154,1597413281159
emergency-stop-table,1597413280120,1597413280125,1597413281209,1597413281214
vehicle-count,1597413279116,1597413279124,1597413282085,1597413282094
vehicle-count,1597413278113,1597413278118,1597413282086,1597413282102
delay-statistics,1597413276094,1597413276099,1597413282094,1597413282104
delay-statistics,1597413278113,1597413278117,1597413282095,1597413282104
delay-statistics,1597413280120,1597413280124,1597413282097,1597413282104
vehicle-count,1597413280120,1597413280125,1597413282089,1597413282113
vehicle-count,1597413280120,1597413280125,1597413282089,1597413282113
vehicle-count,1597413277111,1597413277119,1597413282089,1597413282113
vehicle-count,1597413277113,1597413277119,1597413282089,1597413282113
vehicle-count,1597413276094,1597413276097,1597413282100,1597413282114
delay-statistics,1597413279117,1597413279127,1597413282094,1597413282114
delay-statistics,1597413277116,1597413277121,1597413282103,1597413282115
vehicle-count,1597413280117,1597413280123,1597413282116,1597413282123
vehicle-count,1597413277115,1597413277122,1597413282116,1597413282123
emergency-stop-streaming,1597413281122,1597413281126,1597413282155,1597413282158
emergency-stop-table,1597413281122,1597413281126,1597413282239,1597413282268
emergency-stop-table,1597413282124,1597413282128,1597413283040,1597413283047
emergency-stop-streaming,1597413283127,1597413283132,1597413284258,1597413284260
emergency-stop-table,1597413283127,1597413283132,1597413284287,1597413284362
emergency-stop-table,1597413284127,1597413284129,1597413285214,1597413285216
emergency-stop-streaming,1597413284127,1597413284129,1597413285259,1597413285262
emergency-stop-streaming,1597413285128,1597413285131,1597413286259,1597413286265
emergency-stop-table,1597413285128,1597413285131,1597413286288,1597413286293
delay-statistics,1597413281123,1597413281126,1597413287101,1597413287103
delay-statistics,1597413283127,1597413283130,1597413287103,1597413287108
delay-statistics,1597413284127,1597413284131,1597413287104,1597413287108
delay-statistics,1597413285129,1597413285140,1597413287105,1597413287110
delay-statistics,1597413282124,1597413282129,1597413287107,1597413287114
vehicle-count,1597413281122,1597413281125,1597413287125,1597413287134
vehicle-count,1597413281122,1597413281126,1597413287125,1597413287135
vehicle-count,1597413285128,1597413285131,1597413287125,1597413287135
vehicle-count,1597413283125,1597413283130,1597413287125,1597413287135
vehicle-count,1597413282124,1597413282128,1597413287123,1597413287144
vehicle-count,1597413284127,1597413284129,1597413287126,1597413287152
vehicle-count,1597413283125,1597413283129,1597413287126,1597413287152
vehicle-count,1597413283127,1597413283132,1597413287126,1597413287152
emergency-stop-table,1597413286129,1597413286133,1597413287247,1597413287251
emergency-stop-streaming,1597413286129,1597413286133,1597413287261,1597413287266
emergency-stop-streaming,1597413287130,1597413287138,1597413288262,1597413288266
emergency-stop-table,1597413287130,1597413287138,1597413288292,1597413288296
emergency-stop-streaming,1597413288130,1597413288136,1597413289226,1597413289229
emergency-stop-table,1597413288130,1597413288136,1597413289348,1597413289352
emergency-stop-streaming,1597413289132,1597413289136,1597413290264,1597413290269
emergency-stop-table,1597413289132,1597413289136,1597413290293,1597413290295
emergency-stop-table,1597413290133,1597413290138,1597413291293,1597413291295
emergency-stop-streaming,1597413290133,1597413290138,1597413291315,1597413291455
vehicle-count,1597413287129,1597413287138,1597413292130,1597413292137
vehicle-count,1597413286129,1597413286133,1597413292131,1597413292146
vehicle-count,1597413290133,1597413290138,1597413292131,1597413292146
vehicle-count,1597413289132,1597413289136,1597413292133,1597413292158
vehicle-count,1597413288130,1597413288136,1597413292133,1597413292158
vehicle-count,1597413287129,1597413287149,1597413292133,1597413292158
vehicle-count,1597413287130,1597413287138,1597413292133,1597413292158
delay-statistics,1597413286130,1597413286134,1597413292208,1597413292217
delay-statistics,1597413287130,1597413287138,1597413292209,1597413292217
delay-statistics,1597413288131,1597413288134,1597413292209,1597413292217
delay-statistics,1597413289132,1597413289134,1597413292218,1597413292223
delay-statistics,1597413290133,1597413290136,1597413292218,1597413292223
emergency-stop-streaming,1597413291134,1597413291200,1597413292317,1597413292326
emergency-stop-table,1597413291134,1597413291200,1597413292351,1597413292357
emergency-stop-table,1597413292135,1597413292145,1597413293252,1597413293261
emergency-stop-streaming,1597413292135,1597413292145,1597413293318,1597413293321
emergency-stop-streaming,1597413293135,1597413293169,1597413294318,1597413294322
emergency-stop-table,1597413293135,1597413293169,1597413294352,1597413294357
emergency-stop-streaming,1597413294136,1597413294144,1597413295320,1597413295324
emergency-stop-table,1597413294136,1597413294144,1597413295353,1597413295356
emergency-stop-streaming,1597413295137,1597413295290,1597413296321,1597413296324
emergency-stop-table,1597413295137,1597413295290,1597413296355,1597413296359
vehicle-count,1597413294136,1597413294144,1597413297139,1597413297158
vehicle-count,1597413293135,1597413293169,1597413297139,1597413297158
vehicle-count,1597413291134,1597413291200,1597413297140,1597413297165
vehicle-count,1597413295137,1597413295290,1597413297140,1597413297165
vehicle-count,1597413292135,1597413292145,1597413297140,1597413297165
delay-statistics,1597413295138,1597413295292,1597413297214,1597413297221
delay-statistics,1597413291134,1597413291138,1597413297216,1597413297222
delay-statistics,1597413292135,1597413292147,1597413297226,1597413297229
delay-statistics,1597413293135,1597413293167,1597413297226,1597413297232
delay-statistics,1597413294137,1597413294146,1597413297227,1597413297232
emergency-stop-table,1597413296141,1597413296145,1597413297300,1597413297315
emergency-stop-streaming,1597413296141,1597413296145,1597413297322,1597413297326
emergency-stop-table,1597413297140,1597413297159,1597413298299,1597413298301
emergency-stop-streaming,1597413297140,1597413297159,1597413298323,1597413298327
emergency-stop-table,1597413298140,1597413298154,1597413299300,1597413299302
emergency-stop-streaming,1597413298140,1597413298154,1597413299323,1597413299331
emergency-stop-streaming,1597413299140,1597413299147,1597413300324,1597413300334
emergency-stop-table,1597413299140,1597413299147,1597413300359,1597413300361
emergency-stop-streaming,1597413300141,1597413300149,1597413301270,1597413301283
emergency-stop-table,1597413300141,1597413300149,1597413301361,1597413301365
vehicle-count,1597413298140,1597413298154,1597413302008,1597413302013
vehicle-count,1597413297140,1597413297159,1597413302002,1597413302015
vehicle-count,1597413300141,1597413300149,1597413302008,1597413302016
vehicle-count,1597413299140,1597413299147,1597413302008,1597413302016
vehicle-count,1597413298139,1597413298157,1597413302008,1597413302016
vehicle-count,1597413297138,1597413297140,1597413302023,1597413302033
vehicle-count,1597413297139,1597413297141,1597413302023,1597413302033
vehicle-count,1597413296141,1597413296145,1597413302017,1597413302038
delay-statistics,1597413298140,1597413298154,1597413302220,1597413302226
delay-statistics,1597413299140,1597413299146,1597413302219,1597413302231
delay-statistics,1597413300141,1597413300145,1597413302220,1597413302231
delay-statistics,1597413297140,1597413297159,1597413302223,1597413302238
delay-statistics,1597413296141,1597413296148,1597413302223,1597413302238
emergency-stop-table,1597413301141,1597413301171,1597413302276,1597413302278
emergency-stop-streaming,1597413301141,1597413301171,1597413302278,1597413302281
emergency-stop-table,1597413302142,1597413302145,1597413303316,1597413303319
