job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-streaming,1595879436903,1595879436984,1595879439013,1595879439067
emergency-stop-table,1595879436903,1595879436984,1595879439084,1595879439102
emergency-stop-streaming,1595879437912,1595879437981,1595879439612,1595879439634
emergency-stop-table,1595879437912,1595879437981,1595879439681,1595879439689
emergency-stop-streaming,1595879438918,1595879438948,1595879441012,1595879441020
emergency-stop-table,1595879438918,1595879438948,1595879441080,1595879441086
emergency-stop-streaming,1595879439923,1595879440019,1595879442015,1595879442023
emergency-stop-table,1595879439923,1595879440019,1595879442089,1595879442095
emergency-stop-streaming,1595879440935,1595879440998,1595879443217,1595879443256
emergency-stop-table,1595879440935,1595879440998,1595879443284,1595879443287
emergency-stop-streaming,1595879441943,1595879442013,1595879444016,1595879444022
emergency-stop-table,1595879441943,1595879442013,1595879444184,1595879444187
emergency-stop-streaming,1595879442942,1595879442974,1595879444817,1595879444822
emergency-stop-table,1595879442942,1595879442974,1595879444901,1595879444913
vehicle-count,1595879439923,1595879439942,1595879445549,1595879445556
vehicle-count,1595879437911,1595879437985,1595879445550,1595879445556
vehicle-count,1595879439923,1595879440019,1595879445556,1595879445563
vehicle-count,1595879437911,1595879437951,1595879445562,1595879445581
vehicle-count,1595879442942,1595879442974,1595879445566,1595879445582
vehicle-count,1595879436903,1595879436980,1595879445583,1595879445595
vehicle-count,1595879438918,1595879438948,1595879445590,1595879445598
vehicle-count,1595879439923,1595879440019,1595879445566,1595879445607
vehicle-count,1595879437912,1595879437981,1595879445567,1595879445608
vehicle-count,1595879441933,1595879442022,1595879445606,1595879445616
vehicle-count,1595879441943,1595879442013,1595879445606,1595879445616
vehicle-count,1595879440935,1595879440998,1595879445608,1595879445624
vehicle-count,1595879436903,1595879436984,1595879445601,1595879445625
delay-statistics,1595879436981,1595879436993,1595879446002,1595879446019
delay-statistics,1595879437912,1595879437949,1595879446004,1595879446019
delay-statistics,1595879442942,1595879442972,1595879446004,1595879446020
delay-statistics,1595879441943,1595879442014,1595879446006,1595879446022
delay-statistics,1595879439923,1595879440014,1595879446007,1595879446022
