job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-table,1597346134279,1597346134285,1597346135174,1597346135222
emergency-stop-streaming,1597346134279,1597346134285,1597346135286,1597346135324
emergency-stop-table,1597346135282,1597346135288,1597346136208,1597346136231
emergency-stop-streaming,1597346135282,1597346135288,1597346136271,1597346136292
emergency-stop-streaming,1597346136285,1597346136288,1597346137082,1597346137092
emergency-stop-table,1597346136285,1597346136288,1597346137161,1597346137170
emergency-stop-table,1597346137286,1597346137291,1597346138163,1597346138170
delay-statistics,1597346136285,1597346136290,1597346138279,1597346138290
delay-statistics,1597346134280,1597346134285,1597346138284,1597346138296
delay-statistics,1597346135282,1597346135288,1597346138285,1597346138296
vehicle-count,1597346136285,1597346136289,1597346138402,1597346138414
vehicle-count,1597346136285,1597346136288,1597346138402,1597346138414
vehicle-count,1597346136284,1597346136288,1597346138402,1597346138414
vehicle-count,1597346135282,1597346135288,1597346138402,1597346138414
vehicle-count,1597346134279,1597346134285,1597346138411,1597346138420
emergency-stop-streaming,1597346139291,1597346139304,1597346140089,1597346140108
emergency-stop-table,1597346139291,1597346139304,1597346140209,1597346140215
emergency-stop-table,1597346140291,1597346140729,1597346141166,1597346141172
emergency-stop-streaming,1597346140291,1597346140729,1597346141285,1597346141288
emergency-stop-streaming,1597346141293,1597346141299,1597346142087,1597346142092
emergency-stop-table,1597346141293,1597346141299,1597346142212,1597346142634
emergency-stop-table,1597346142296,1597346142636,1597346143165,1597346143170
vehicle-count,1597346140291,1597346140729,1597346143235,1597346143250
vehicle-count,1597346138287,1597346138293,1597346143236,1597346143250
vehicle-count,1597346137286,1597346137291,1597346143241,1597346143258
vehicle-count,1597346141293,1597346141299,1597346143242,1597346143258
vehicle-count,1597346141293,1597346141299,1597346143242,1597346143258
vehicle-count,1597346141293,1597346141299,1597346143245,1597346143260
vehicle-count,1597346139291,1597346139304,1597346143245,1597346143260
