job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-table,1597404275947,1597404275961,1597404276890,1597404276943
emergency-stop-streaming,1597404276980,1597404276990,1597404277864,1597404277889
emergency-stop-table,1597404276980,1597404276990,1597404277909,1597404277944
emergency-stop-streaming,1597404277983,1597404278007,1597404279076,1597404279091
emergency-stop-table,1597404277983,1597404278007,1597404279123,1597404279133
delay-statistics,1597404276980,1597404276987,1597404279845,1597404279901
delay-statistics,1597404275947,1597404275952,1597404279847,1597404279901
delay-statistics,1597404277984,1597404277990,1597404279848,1597404279902
emergency-stop-streaming,1597404278987,1597404278991,1597404280126,1597404280137
vehicle-count,1597404277983,1597404278007,1597404280169,1597404280191
vehicle-count,1597404276980,1597404276990,1597404280169,1597404280191
emergency-stop-table,1597404278987,1597404278991,1597404280244,1597404280264
vehicle-count,1597404275947,1597404275961,1597404280265,1597404280296
emergency-stop-table,1597404279988,1597404280012,1597404280882,1597404280894
emergency-stop-streaming,1597404279988,1597404280012,1597404280909,1597404280919
emergency-stop-table,1597404280989,1597404281003,1597404282024,1597404282051
emergency-stop-streaming,1597404280989,1597404281003,1597404282142,1597404282149
emergency-stop-table,1597404281990,1597404282002,1597404283048,1597404283054
emergency-stop-streaming,1597404281990,1597404282002,1597404283132,1597404283137
emergency-stop-table,1597404282993,1597404283000,1597404284037,1597404284045
emergency-stop-streaming,1597404282993,1597404283000,1597404284158,1597404284185
emergency-stop-streaming,1597404283994,1597404283998,1597404284775,1597404284783
delay-statistics,1597404278987,1597404278991,1597404284819,1597404284839
delay-statistics,1597404279988,1597404280012,1597404284823,1597404284840
delay-statistics,1597404280989,1597404280996,1597404284836,1597404284844
delay-statistics,1597404281991,1597404282002,1597404284836,1597404284847
emergency-stop-table,1597404283994,1597404283998,1597404284846,1597404284856
delay-statistics,1597404282994,1597404283000,1597404284848,1597404284881
vehicle-count,1597404281990,1597404282000,1597404284993,1597404285043
vehicle-count,1597404281990,1597404282002,1597404284993,1597404285043
vehicle-count,1597404279988,1597404280012,1597404284993,1597404285043
vehicle-count,1597404280989,1597404281003,1597404284995,1597404285047
vehicle-count,1597404278987,1597404278991,1597404285002,1597404285060
vehicle-count,1597404282993,1597404283000,1597404285002,1597404285061
emergency-stop-streaming,1597404285001,1597404285063,1597404285781,1597404285793
emergency-stop-table,1597404285001,1597404285063,1597404285885,1597404285894
emergency-stop-streaming,1597404286007,1597404286013,1597404287175,1597404287179
emergency-stop-streaming,1597404287005,1597404287012,1597404288008,1597404288025
emergency-stop-table,1597404287005,1597404287012,1597404288084,1597404288103
emergency-stop-table,1597404288007,1597404288013,1597404289142,1597404289155
delay-statistics,1597404287005,1597404287012,1597404290029,1597404290048
delay-statistics,1597404286010,1597404286019,1597404290026,1597404290061
delay-statistics,1597404288007,1597404288015,1597404290030,1597404290062
