job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-streaming,1595871513621,1595871513632,1595871514835,1595871514861
emergency-stop-table,1595871513621,1595871513632,1595871514969,1595871514999
emergency-stop-streaming,1595871514635,1595871514652,1595871515829,1595871515840
emergency-stop-table,1595871514635,1595871514652,1595871515968,1595871516000
emergency-stop-streaming,1595871515636,1595871515641,1595871516830,1595871516840
emergency-stop-table,1595871515636,1595871515641,1595871516962,1595871516975
emergency-stop-streaming,1595871516637,1595871516644,1595871517830,1595871517840
vehicle-count,1595871514619,1595871514639,1595871517821,1595871517848
vehicle-count,1595871514635,1595871514652,1595871517825,1595871517857
vehicle-count,1595871514619,1595871514649,1595871517841,1595871517859
vehicle-count,1595871513618,1595871513625,1595871517845,1595871517860
vehicle-count,1595871513620,1595871513623,1595871517845,1595871517860
vehicle-count,1595871513621,1595871513632,1595871517847,1595871517862
vehicle-count,1595871515636,1595871515641,1595871517842,1595871517866
emergency-stop-table,1595871516637,1595871516644,1595871517963,1595871517967
delay-statistics,1595871514636,1595871514641,1595871518841,1595871518859
delay-statistics,1595871513621,1595871513628,1595871518842,1595871518859
delay-statistics,1595871515636,1595871515644,1595871518841,1595871518859
emergency-stop-streaming,1595871517639,1595871517643,1595871518928,1595871518934
emergency-stop-table,1595871517639,1595871517643,1595871518964,1595871518980
emergency-stop-streaming,1595871518644,1595871518657,1595871519932,1595871519952
emergency-stop-table,1595871518644,1595871518657,1595871519972,1595871520017
emergency-stop-streaming,1595871519641,1595871519647,1595871520929,1595871520935
emergency-stop-table,1595871519641,1595871519647,1595871520971,1595871520999
emergency-stop-table,1595871520643,1595871520654,1595871521872,1595871521879
emergency-stop-streaming,1595871520643,1595871520654,1595871521929,1595871521935
vehicle-count,1595871520643,1595871520654,1595871522727,1595871522732
vehicle-count,1595871517639,1595871517643,1595871522728,1595871522735
vehicle-count,1595871519641,1595871519649,1595871522728,1595871522735
vehicle-count,1595871519641,1595871519647,1595871522728,1595871522735
vehicle-count,1595871518642,1595871518651,1595871522731,1595871522746
vehicle-count,1595871518644,1595871518657,1595871522731,1595871522746
vehicle-count,1595871516637,1595871516644,1595871522734,1595871522747
vehicle-count,1595871520642,1595871520645,1595871522734,1595871522747
vehicle-count,1595871516637,1595871516644,1595871522735,1595871522749
vehicle-count,1595871520642,1595871520647,1595871522735,1595871522749
