job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-table,1597756910248,1597756910253,1597756911264,1597756911316
emergency-stop-streaming,1597756910248,1597756910253,1597756911527,1597756911671
emergency-stop-table,1597756911250,1597756911254,1597756912210,1597756912263
emergency-stop-streaming,1597756911250,1597756911254,1597756912208,1597756912276
emergency-stop-streaming,1597756912250,1597756912257,1597756913295,1597756913307
emergency-stop-table,1597756912250,1597756912257,1597756913309,1597756913324
emergency-stop-table,1597756913253,1597756913257,1597756914273,1597756914290
vehicle-count,1597756911249,1597756911254,1597756914441,1597756914466
emergency-stop-streaming,1597756913253,1597756913257,1597756914425,1597756914477
vehicle-count,1597756912250,1597756912254,1597756914487,1597756914510
vehicle-count,1597756912250,1597756912254,1597756914513,1597756914521
vehicle-count,1597756911249,1597756911254,1597756914526,1597756914537
vehicle-count,1597756911250,1597756911254,1597756914537,1597756914551
vehicle-count,1597756910248,1597756910253,1597756914553,1597756914560
vehicle-count,1597756912250,1597756912257,1597756914553,1597756914560
delay-statistics,1597756910248,1597756910253,1597756914736,1597756914747
delay-statistics,1597756911250,1597756911254,1597756914737,1597756914747
delay-statistics,1597756912250,1597756912257,1597756914761,1597756914769
emergency-stop-table,1597756914255,1597756914258,1597756915253,1597756915260
emergency-stop-streaming,1597756914255,1597756914258,1597756915279,1597756915292
emergency-stop-table,1597756915255,1597756915262,1597756916377,1597756916386
emergency-stop-streaming,1597756915255,1597756915262,1597756916443,1597756916454
emergency-stop-streaming,1597756916256,1597756916260,1597756917446,1597756917469
emergency-stop-streaming,1597756917258,1597756917272,1597756918859,1597756918875
vehicle-count,1597756917257,1597756917276,1597756919338,1597756919356
vehicle-count,1597756914254,1597756914263,1597756919340,1597756919364
vehicle-count,1597756917257,1597756917272,1597756919343,1597756919365
vehicle-count,1597756915254,1597756915260,1597756919353,1597756919374
vehicle-count,1597756915255,1597756915262,1597756919353,1597756919374
vehicle-count,1597756913252,1597756913255,1597756919354,1597756919375
vehicle-count,1597756915255,1597756915258,1597756919356,1597756919376
vehicle-count,1597756916256,1597756916260,1597756919364,1597756919378
vehicle-count,1597756917258,1597756917272,1597756919386,1597756919394
vehicle-count,1597756913253,1597756913257,1597756919380,1597756919403
vehicle-count,1597756913252,1597756913257,1597756919381,1597756919403
vehicle-count,1597756914255,1597756914258,1597756919381,1597756919404
vehicle-count,1597756914255,1597756914258,1597756919385,1597756919405
delay-statistics,1597756913255,1597756913260,1597756919527,1597756919542
delay-statistics,1597756914255,1597756914263,1597756919529,1597756919542
delay-statistics,1597756915256,1597756915262,1597756919530,1597756919543
delay-statistics,1597756917258,1597756917272,1597756919545,1597756919558
delay-statistics,1597756916256,1597756916260,1597756919543,1597756919559
emergency-stop-streaming,1597756918258,1597756918263,1597756919618,1597756919752
emergency-stop-table,1597756918258,1597756918263,1597756919748,1597756919767
emergency-stop-streaming,1597756919260,1597756919265,1597756920699,1597756920708
emergency-stop-table,1597756919260,1597756919265,1597756921153,1597756921194
emergency-stop-streaming,1597756920260,1597756920286,1597756921477,1597756921488
emergency-stop-table,1597756921260,1597756921270,1597756923358,1597756923371
emergency-stop-table,1597756920260,1597756920286,1597756923405,1597756923447
emergency-stop-streaming,1597756921260,1597756921270,1597756924004,1597756924024
delay-statistics,1597756919261,1597756919268,1597756924174,1597756924188
delay-statistics,1597756922264,1597756922273,1597756924182,1597756924193
delay-statistics,1597756918258,1597756918263,1597756924182,1597756924193
delay-statistics,1597756920260,1597756920286,1597756924184,1597756924193
delay-statistics,1597756921260,1597756921270,1597756924194,1597756924208
emergency-stop-streaming,1597756922263,1597756922265,1597756924216,1597756924248
vehicle-count,1597756922263,1597756922265,1597756924267,1597756924287
vehicle-count,1597756920260,1597756920270,1597756924262,1597756924289
vehicle-count,1597756918258,1597756918265,1597756924264,1597756924291
vehicle-count,1597756922262,1597756922265,1597756924282,1597756924318
vehicle-count,1597756918258,1597756918263,1597756924282,1597756924318
vehicle-count,1597756919260,1597756919265,1597756924287,1597756924319
vehicle-count,1597756920260,1597756920286,1597756924274,1597756924321
vehicle-count,1597756921260,1597756921270,1597756924275,1597756924323
emergency-stop-table,1597756922263,1597756922265,1597756924631,1597756924644
emergency-stop-streaming,1597756923262,1597756923269,1597756925404,1597756925411
emergency-stop-streaming,1597756924263,1597756924272,1597756926607,1597756926620
emergency-stop-table,1597756924263,1597756924272,1597756927886,1597756927907
emergency-stop-streaming,1597756925264,1597756925269,1597756928251,1597756928285
vehicle-count,1597756923262,1597756923269,1597756929358,1597756929372
vehicle-count,1597756924263,1597756924272,1597756929363,1597756929383
vehicle-count,1597756925264,1597756925269,1597756929369,1597756929386
vehicle-count,1597756927267,1597756927272,1597756929363,1597756929395
vehicle-count,1597756923261,1597756923266,1597756929365,1597756929397
