job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-streaming,1595861863312,1595861864377,1595861871688,1595861871782
emergency-stop-table,1595861864375,1595861864710,1595861871763,1595861871793
emergency-stop-streaming,1595861864375,1595861864710,1595861871936,1595861871978
emergency-stop-table,1595861863312,1595861864377,1595861871978,1595861872111
emergency-stop-table,1595861865513,1595861865700,1595861874904,1595861874978
emergency-stop-streaming,1595861865513,1595861865700,1595861875309,1595861875379
emergency-stop-streaming,1595861866475,1595861866921,1595861877303,1595861877308
emergency-stop-streaming,1595861867489,1595861867700,1595861877583,1595861877589
emergency-stop-table,1595861866475,1595861866921,1595861878682,1595861878700
emergency-stop-table,1595861867489,1595861867700,1595861878748,1595861878773
emergency-stop-streaming,1595861868489,1595861868688,1595861879357,1595861879362
emergency-stop-streaming,1595861869500,1595861869620,1595861881170,1595861881175
emergency-stop-table,1595861868489,1595861868688,1595861881321,1595861881328
emergency-stop-streaming,1595861870503,1595861870831,1595861881606,1595861881618
emergency-stop-streaming,1595861872560,1595861872707,1595861883390,1595861883395
emergency-stop-streaming,1595861873572,1595861873685,1595861883587,1595861883594
emergency-stop-table,1595861869500,1595861869620,1595861883651,1595861883663
emergency-stop-table,1595861870503,1595861870831,1595861884613,1595861884663
emergency-stop-streaming,1595861871509,1595861871621,1595861884995,1595861885005
emergency-stop-streaming,1595861874611,1595861874857,1595861885714,1595861885720
emergency-stop-streaming,1595861876588,1595861876743,1595861888108,1595861888176
emergency-stop-table,1595861873572,1595861873685,1595861888476,1595861888479
emergency-stop-streaming,1595861875561,1595861875722,1595861888550,1595861888560
emergency-stop-table,1595861874611,1595861874857,1595861889718,1595861889726
emergency-stop-table,1595861871509,1595861871621,1595861889786,1595861889790
emergency-stop-table,1595861872560,1595861872707,1595861890118,1595861890122
emergency-stop-streaming,1595861877570,1595861877889,1595861892542,1595861892549
emergency-stop-streaming,1595861878621,1595861878803,1595861893861,1595861893865
emergency-stop-streaming,1595861879674,1595861879974,1595861894642,1595861894698
emergency-stop-streaming,1595861880635,1595861880875,1595861894741,1595861894744
emergency-stop-table,1595861875561,1595861875722,1595861894927,1595861894941
emergency-stop-table,1595861876588,1595861876743,1595861896354,1595861896358
emergency-stop-streaming,1595861881629,1595861881782,1595861897673,1595861897678
emergency-stop-table,1595861877570,1595861877889,1595861898742,1595861898778
emergency-stop-table,1595861878621,1595861878803,1595861899116,1595861899120
emergency-stop-streaming,1595861882640,1595861882799,1595861899625,1595861899632
emergency-stop-streaming,1595861883615,1595861883851,1595861899877,1595861899882
emergency-stop-streaming,1595861885653,1595861885899,1595861899920,1595861899923
emergency-stop-streaming,1595861886667,1595861886809,1595861899997,1595861900006
emergency-stop-streaming,1595861884663,1595861884769,1595861901747,1595861901760
emergency-stop-table,1595861880635,1595861880875,1595861901994,1595861901998
emergency-stop-streaming,1595861890764,1595861890949,1595861902583,1595861902586
emergency-stop-streaming,1595861887742,1595861887874,1595861902918,1595861902959
emergency-stop-streaming,1595861889796,1595861889931,1595861902993,1595861902998
emergency-stop-table,1595861879674,1595861879974,1595861903284,1595861903286
emergency-stop-table,1595861881629,1595861881782,1595861904331,1595861904334
emergency-stop-table,1595861882640,1595861882799,1595861905065,1595861905068
delay-statistics,1595861869500,1595861869632,1595861906523,1595861906528
delay-statistics,1595861883615,1595861883844,1595861906526,1595861906532
delay-statistics,1595861889796,1595861889932,1595861906527,1595861906532
delay-statistics,1595861872568,1595861872699,1595861906527,1595861906532
delay-statistics,1595861888753,1595861888921,1595861906529,1595861906542
delay-statistics,1595861866533,1595861866824,1595861906531,1595861906543
delay-statistics,1595861867489,1595861867704,1595861906532,1595861906549
delay-statistics,1595861868489,1595861868787,1595861906533,1595861906549
delay-statistics,1595861896799,1595861896934,1595861906534,1595861906549
delay-statistics,1595861887742,1595861887865,1595861906532,1595861906550
delay-statistics,1595861863312,1595861864710,1595861906532,1595861906550
delay-statistics,1595861881630,1595861881773,1595861906533,1595861906550
delay-statistics,1595861864375,1595861864869,1595861906534,1595861906550
delay-statistics,1595861890764,1595861890945,1595861906534,1595861906550
delay-statistics,1595861876588,1595861876749,1595861906535,1595861906550
delay-statistics,1595861877604,1595861877751,1595861906535,1595861906550
