job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-streaming,1595845731212,1595845731232,1595845732580,1595845732610
emergency-stop-table,1595845731212,1595845731232,1595845732652,1595845732695
emergency-stop-streaming,1595845732215,1595845732226,1595845733572,1595845733585
emergency-stop-table,1595845732215,1595845732226,1595845733625,1595845733647
emergency-stop-streaming,1595845733215,1595845733231,1595845734573,1595845734579
emergency-stop-table,1595845733215,1595845733231,1595845734648,1595845734673
emergency-stop-table,1595845734216,1595845734232,1595845735462,1595845735473
vehicle-count,1595845732215,1595845732226,1595845735516,1595845735536
vehicle-count,1595845732215,1595845732222,1595845735511,1595845735541
vehicle-count,1595845731212,1595845731232,1595845735539,1595845735555
vehicle-count,1595845733215,1595845733231,1595845735539,1595845735555
vehicle-count,1595845731211,1595845731231,1595845735549,1595845735558
vehicle-count,1595845731211,1595845731222,1595845735550,1595845735558
emergency-stop-streaming,1595845734216,1595845734232,1595845735558,1595845735574
delay-statistics,1595845733215,1595845733221,1595845736139,1595845736148
delay-statistics,1595845731212,1595845731220,1595845736138,1595845736156
delay-statistics,1595845732215,1595845732219,1595845736139,1595845736156
emergency-stop-streaming,1595845735217,1595845735227,1595845736556,1595845736592
emergency-stop-table,1595845735217,1595845735227,1595845736635,1595845736649
emergency-stop-streaming,1595845736219,1595845736227,1595845737376,1595845737385
emergency-stop-table,1595845736219,1595845736227,1595845737528,1595845737543
emergency-stop-streaming,1595845737221,1595845737226,1595845738385,1595845738393
emergency-stop-table,1595845737221,1595845737226,1595845738564,1595845738576
emergency-stop-table,1595845738221,1595845738239,1595845739561,1595845739566
emergency-stop-streaming,1595845738221,1595845738239,1595845739665,1595845739705
vehicle-count,1595845736217,1595845736229,1595845740499,1595845740516
vehicle-count,1595845735217,1595845735227,1595845740504,1595845740523
vehicle-count,1595845735216,1595845735227,1595845740505,1595845740523
vehicle-count,1595845734216,1595845734232,1595845740510,1595845740525
vehicle-count,1595845738220,1595845738233,1595845740502,1595845740529
vehicle-count,1595845736219,1595845736227,1595845740503,1595845740529
