job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-streaming,1597396865845,1597396865851,1597396866708,1597396866750
emergency-stop-table,1597396865845,1597396865851,1597396866840,1597396866890
emergency-stop-streaming,1597396866846,1597396866852,1597396867700,1597396867729
emergency-stop-table,1597396866846,1597396866852,1597396867842,1597396867845
emergency-stop-streaming,1597396867848,1597396867852,1597396868701,1597396868716
emergency-stop-table,1597396867848,1597396867852,1597396868869,1597396868893
emergency-stop-streaming,1597396868850,1597396868857,1597396869705,1597396869726
emergency-stop-table,1597396868850,1597396868857,1597396869869,1597396869881
vehicle-count,1597396865845,1597396865851,1597396869980,1597396870001
vehicle-count,1597396867848,1597396867852,1597396870002,1597396870013
vehicle-count,1597396866846,1597396866852,1597396870002,1597396870013
delay-statistics,1597396867848,1597396867854,1597396870025,1597396870061
vehicle-count,1597396866846,1597396866849,1597396870035,1597396870063
delay-statistics,1597396865845,1597396865851,1597396870055,1597396870069
delay-statistics,1597396866846,1597396866851,1597396870055,1597396870069
emergency-stop-streaming,1597396869850,1597396869853,1597396870704,1597396870708
emergency-stop-table,1597396869850,1597396869853,1597396870847,1597396870850
emergency-stop-streaming,1597396870852,1597396870858,1597396871708,1597396871713
emergency-stop-table,1597396870852,1597396870858,1597396871907,1597396871911
emergency-stop-streaming,1597396871852,1597396871857,1597396872706,1597396872717
emergency-stop-table,1597396871852,1597396871857,1597396872906,1597396872942
emergency-stop-streaming,1597396873852,1597396873856,1597396874759,1597396874761
vehicle-count,1597396868849,1597396868853,1597396874805,1597396874825
vehicle-count,1597396870852,1597396870858,1597396874805,1597396874825
vehicle-count,1597396868848,1597396868853,1597396874860,1597396874874
vehicle-count,1597396868850,1597396868857,1597396874860,1597396874874
vehicle-count,1597396872852,1597396872939,1597396874861,1597396874874
vehicle-count,1597396871851,1597396871852,1597396874865,1597396874885
vehicle-count,1597396871852,1597396871857,1597396874865,1597396874885
vehicle-count,1597396871851,1597396871853,1597396874865,1597396874885
vehicle-count,1597396869850,1597396869853,1597396874865,1597396874885
emergency-stop-table,1597396873852,1597396873856,1597396874912,1597396874915
delay-statistics,1597396869851,1597396869855,1597396874985,1597396874990
delay-statistics,1597396870852,1597396870856,1597396874987,1597396874990
delay-statistics,1597396871852,1597396871855,1597396874990,1597396874997
delay-statistics,1597396872852,1597396872855,1597396874993,1597396874999
delay-statistics,1597396868850,1597396868857,1597396874996,1597396875000
emergency-stop-streaming,1597396874854,1597396874879,1597396875714,1597396875720
emergency-stop-table,1597396874854,1597396874879,1597396875914,1597396875918
emergency-stop-streaming,1597396875855,1597396875861,1597396876762,1597396876769
emergency-stop-table,1597396875855,1597396875861,1597396876914,1597396876919
emergency-stop-streaming,1597396876856,1597396876874,1597396877761,1597396877768
emergency-stop-table,1597396876856,1597396876874,1597396877909,1597396877913
emergency-stop-streaming,1597396877856,1597396877862,1597396878763,1597396878776
emergency-stop-table,1597396877856,1597396877862,1597396878822,1597396878827
emergency-stop-streaming,1597396878857,1597396878859,1597396879764,1597396879770
delay-statistics,1597396876856,1597396876877,1597396879792,1597396879804
delay-statistics,1597396874854,1597396874869,1597396879797,1597396879805
delay-statistics,1597396873852,1597396873856,1597396879793,1597396879805
delay-statistics,1597396875855,1597396875861,1597396879794,1597396879805
delay-statistics,1597396877856,1597396877862,1597396879796,1597396879805
vehicle-count,1597396873852,1597396873856,1597396879803,1597396879818
vehicle-count,1597396875855,1597396875861,1597396879803,1597396879818
vehicle-count,1597396874852,1597396874873,1597396879803,1597396879818
vehicle-count,1597396874853,1597396874879,1597396879803,1597396879818
vehicle-count,1597396877855,1597396877858,1597396879804,1597396879819
vehicle-count,1597396877856,1597396877862,1597396879804,1597396879819
vehicle-count,1597396875854,1597396875858,1597396879803,1597396879822
vehicle-count,1597396875855,1597396875861,1597396879803,1597396879822
vehicle-count,1597396874854,1597396874879,1597396879803,1597396879822
vehicle-count,1597396876856,1597396876874,1597396879805,1597396879829
emergency-stop-table,1597396878857,1597396878859,1597396879917,1597396879923
emergency-stop-streaming,1597396879859,1597396879863,1597396880766,1597396880770
emergency-stop-table,1597396879859,1597396879863,1597396880910,1597396880915
emergency-stop-streaming,1597396880860,1597396880867,1597396881814,1597396881829
emergency-stop-table,1597396880860,1597396880867,1597396881910,1597396881935
emergency-stop-streaming,1597396881861,1597396881933,1597396882820,1597396882823
emergency-stop-table,1597396881861,1597396881933,1597396882916,1597396882919
emergency-stop-streaming,1597396882863,1597396882874,1597396883818,1597396883823
emergency-stop-table,1597396882863,1597396882874,1597396883919,1597396883924
