job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-streaming,1595847748405,1595847748408,1595847749522,1595847749541
emergency-stop-table,1595847748405,1595847748408,1595847749655,1595847749679
emergency-stop-streaming,1595847749407,1595847749417,1595847750699,1595847750725
emergency-stop-table,1595847749407,1595847749417,1595847750850,1595847750881
emergency-stop-streaming,1595847750411,1595847750414,1595847751533,1595847751558
emergency-stop-table,1595847750411,1595847750414,1595847751681,1595847751713
emergency-stop-streaming,1595847751412,1595847751421,1595847752551,1595847752558
emergency-stop-table,1595847751412,1595847751421,1595847752826,1595847752831
vehicle-count,1595847749407,1595847749417,1595847753226,1595847753234
vehicle-count,1595847750410,1595847750563,1595847753231,1595847753251
vehicle-count,1595847750410,1595847750419,1595847753233,1595847753251
vehicle-count,1595847749407,1595847749417,1595847753244,1595847753252
vehicle-count,1595847751412,1595847751421,1595847753236,1595847753264
vehicle-count,1595847748405,1595847748408,1595847753257,1595847753279
vehicle-count,1595847750411,1595847750414,1595847753258,1595847753279
emergency-stop-streaming,1595847752419,1595847752426,1595847753536,1595847753547
delay-statistics,1595847748405,1595847748414,1595847753727,1595847753731
delay-statistics,1595847749407,1595847749417,1595847753727,1595847753731
delay-statistics,1595847750411,1595847750416,1595847753723,1595847753781
delay-statistics,1595847751412,1595847751418,1595847753724,1595847753781
emergency-stop-table,1595847752419,1595847752426,1595847753697,1595847753781
emergency-stop-streaming,1595847753430,1595847753438,1595847754603,1595847754613
emergency-stop-table,1595847753430,1595847753438,1595847754821,1595847754826
emergency-stop-streaming,1595847754434,1595847754438,1595847755746,1595847755759
emergency-stop-table,1595847754434,1595847754438,1595847755796,1595847755809
emergency-stop-streaming,1595847755435,1595847755440,1595847756561,1595847756576
emergency-stop-table,1595847755435,1595847755440,1595847756777,1595847756780
emergency-stop-streaming,1595847756435,1595847756439,1595847757580,1595847757585
emergency-stop-table,1595847756435,1595847756439,1595847757759,1595847757763
vehicle-count,1595847752419,1595847752426,1595847758235,1595847758248
vehicle-count,1595847755435,1595847755440,1595847758233,1595847758249
vehicle-count,1595847754434,1595847754438,1595847758233,1595847758249
vehicle-count,1595847752417,1595847752420,1595847758226,1595847758250
vehicle-count,1595847752415,1595847752418,1595847758236,1595847758253
vehicle-count,1595847753430,1595847753438,1595847758243,1595847758257
vehicle-count,1595847756435,1595847756439,1595847758236,1595847758262
emergency-stop-streaming,1595847757446,1595847757451,1595847758574,1595847758584
emergency-stop-table,1595847757446,1595847757451,1595847758715,1595847758724
delay-statistics,1595847754434,1595847754438,1595847759110,1595847759115
delay-statistics,1595847756435,1595847756439,1595847759111,1595847759116
delay-statistics,1595847752421,1595847752428,1595847759112,1595847759118
delay-statistics,1595847755435,1595847755440,1595847759113,1595847759118
delay-statistics,1595847753433,1595847753438,1595847759112,1595847759121
emergency-stop-streaming,1595847758445,1595847758454,1595847759593,1595847759598
emergency-stop-table,1595847758445,1595847758454,1595847759677,1595847759679
emergency-stop-streaming,1595847759446,1595847759451,1595847760570,1595847760574
emergency-stop-table,1595847759446,1595847759451,1595847760627,1595847760631
emergency-stop-streaming,1595847760450,1595847760456,1595847761583,1595847761585
emergency-stop-table,1595847760450,1595847760456,1595847761612,1595847761619
emergency-stop-streaming,1595847761449,1595847761455,1595847762582,1595847762594
emergency-stop-table,1595847761449,1595847761455,1595847762648,1595847762655
vehicle-count,1595847758445,1595847758454,1595847763238,1595847763246
vehicle-count,1595847761447,1595847761451,1595847763240,1595847763247
vehicle-count,1595847760449,1595847760453,1595847763243,1595847763259
vehicle-count,1595847760450,1595847760456,1595847763237,1595847763262
vehicle-count,1595847761447,1595847761453,1595847763247,1595847763268
vehicle-count,1595847757446,1595847757451,1595847763248,1595847763269
vehicle-count,1595847758445,1595847758454,1595847763251,1595847763269
vehicle-count,1595847759446,1595847759451,1595847763251,1595847763269
vehicle-count,1595847761449,1595847761455,1595847763252,1595847763269
emergency-stop-streaming,1595847762450,1595847762462,1595847763643,1595847763651
delay-statistics,1595847757448,1595847757452,1595847763713,1595847763720
delay-statistics,1595847760451,1595847760456,1595847763716,1595847763731
delay-statistics,1595847761450,1595847761453,1595847763719,1595847763732
delay-statistics,1595847759446,1595847759453,1595847763719,1595847763732
delay-statistics,1595847758445,1595847758454,1595847763718,1595847763734
emergency-stop-table,1595847762450,1595847762462,1595847763835,1595847763844
emergency-stop-streaming,1595847763450,1595847763463,1595847764595,1595847764598
emergency-stop-table,1595847763450,1595847763463,1595847764633,1595847764658
emergency-stop-streaming,1595847764454,1595847764464,1595847765590,1595847765594
emergency-stop-table,1595847764454,1595847764464,1595847765694,1595847765697
emergency-stop-streaming,1595847765455,1595847765463,1595847766599,1595847766601
emergency-stop-table,1595847765455,1595847765463,1595847766659,1595847766662
emergency-stop-table,1595847766463,1595847766494,1595847767581,1595847767590
emergency-stop-streaming,1595847766463,1595847766494,1595847767612,1595847767636
vehicle-count,1595847765455,1595847765463,1595847768341,1595847768355
vehicle-count,1595847762448,1595847762463,1595847768346,1595847768357
vehicle-count,1595847764454,1595847764464,1595847768346,1595847768357
vehicle-count,1595847762449,1595847762462,1595847768346,1595847768357
vehicle-count,1595847763450,1595847763463,1595847768349,1595847768368
vehicle-count,1595847766463,1595847766494,1595847768348,1595847768369
