job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-detection-streaming,1598363882233,1598363882241,1598363883109,1598363883146
emergency-stop-detection-table,1598363882233,1598363882241,1598363883175,1598363883227
emergency-stop-detection-streaming,1598363883235,1598363883245,1598363884167,1598363884234
emergency-stop-detection-table,1598363884240,1598363884255,1598363885147,1598363885168
vehicle-distribution,1598363882233,1598363882241,1598363886289,1598363886327
vehicle-distribution,1598363882231,1598363882241,1598363886298,1598363886340
delay-distribution,1598363883235,1598363883245,1598363886351,1598363886370
delay-distribution,1598363882233,1598363882241,1598363886355,1598363886370
vehicle-distribution,1598363884238,1598363884250,1598363886379,1598363886403
vehicle-distribution,1598363884240,1598363884255,1598363886379,1598363886403
vehicle-distribution,1598363884238,1598363884252,1598363886379,1598363886403
delay-distribution,1598363884240,1598363884252,1598363886361,1598363886430
vehicle-distribution,1598363883235,1598363883245,1598363886432,1598363886453
emergency-stop-detection-streaming,1598363886246,1598363886252,1598363887125,1598363887137
emergency-stop-detection-streaming,1598363887247,1598363887256,1598363888124,1598363888147
emergency-stop-detection-table,1598363887247,1598363887256,1598363888190,1598363888214
emergency-stop-detection-streaming,1598363890254,1598363890259,1598363891104,1598363891109
emergency-stop-detection-table,1598363890254,1598363890259,1598363891191,1598363891199
vehicle-distribution,1598363885245,1598363885251,1598363891318,1598363891343
vehicle-distribution,1598363889249,1598363889256,1598363891323,1598363891346
vehicle-distribution,1598363887247,1598363887256,1598363891325,1598363891347
vehicle-distribution,1598363885245,1598363885254,1598363891331,1598363891358
vehicle-distribution,1598363885246,1598363885251,1598363891331,1598363891358
vehicle-distribution,1598363888248,1598363888252,1598363891332,1598363891359
vehicle-distribution,1598363886246,1598363886252,1598363891332,1598363891359
vehicle-distribution,1598363889249,1598363889256,1598363891353,1598363891371
vehicle-distribution,1598363889249,1598363889256,1598363891353,1598363891371
delay-distribution,1598363885246,1598363885251,1598363891385,1598363891391
