job,ingress_ingestion_timestamp,ingress_consumption_timestamp,egress_ingestion_timestamp,egress_consumption_timestamp
emergency-stop-streaming,1597417806645,1597417806651,1597417807578,1597417807631
emergency-stop-table,1597417807646,1597417807651,1597417808469,1597417808521
emergency-stop-streaming,1597417807646,1597417807651,1597417808609,1597417808655
emergency-stop-table,1597417808650,1597417808679,1597417809532,1597417809551
emergency-stop-streaming,1597417808650,1597417808679,1597417809608,1597417809616
emergency-stop-table,1597417809653,1597417809670,1597417810533,1597417810564
emergency-stop-streaming,1597417809653,1597417809670,1597417810552,1597417810569
delay-statistics,1597417808651,1597417808659,1597417810611,1597417810654
delay-statistics,1597417807646,1597417807651,1597417810617,1597417810655
delay-statistics,1597417806645,1597417806650,1597417810619,1597417810655
vehicle-count,1597417808649,1597417808681,1597417810743,1597417810774
vehicle-count,1597417808649,1597417808681,1597417810743,1597417810774
vehicle-count,1597417808650,1597417808679,1597417810743,1597417810774
vehicle-count,1597417807646,1597417807651,1597417810743,1597417810774
vehicle-count,1597417806645,1597417806651,1597417810754,1597417810789
vehicle-count,1597417806644,1597417806647,1597417810770,1597417810790
vehicle-count,1597417806645,1597417806651,1597417810770,1597417810790
emergency-stop-table,1597417810654,1597417810663,1597417811551,1597417811577
emergency-stop-streaming,1597417810654,1597417810663,1597417811582,1597417811589
emergency-stop-table,1597417811654,1597417811676,1597417812549,1597417812578
emergency-stop-streaming,1597417811654,1597417811676,1597417812565,1597417812602
emergency-stop-table,1597417812656,1597417812660,1597417813529,1597417813542
emergency-stop-streaming,1597417812656,1597417812660,1597417813568,1597417813576
emergency-stop-table,1597417813657,1597417813684,1597417814538,1597417814545
emergency-stop-streaming,1597417813657,1597417813684,1597417814596,1597417814603
emergency-stop-table,1597417814657,1597417814663,1597417815554,1597417815563
emergency-stop-streaming,1597417814657,1597417814663,1597417815601,1597417815618
vehicle-count,1597417809653,1597417809670,1597417815612,1597417815666
vehicle-count,1597417809652,1597417809670,1597417815612,1597417815666
vehicle-count,1597417810654,1597417810662,1597417815612,1597417815667
vehicle-count,1597417810654,1597417810663,1597417815612,1597417815667
vehicle-count,1597417813657,1597417813684,1597417815610,1597417815695
vehicle-count,1597417812655,1597417812660,1597417815610,1597417815695
vehicle-count,1597417812656,1597417812660,1597417815610,1597417815695
vehicle-count,1597417812655,1597417812660,1597417815610,1597417815696
delay-statistics,1597417813657,1597417813682,1597417815667,1597417815710
delay-statistics,1597417809653,1597417809663,1597417815672,1597417815710
delay-statistics,1597417810654,1597417810662,1597417815674,1597417815710
vehicle-count,1597417809652,1597417809677,1597417815664,1597417815713
vehicle-count,1597417811654,1597417811659,1597417815666,1597417815714
vehicle-count,1597417811654,1597417811676,1597417815666,1597417815714
vehicle-count,1597417811654,1597417811676,1597417815666,1597417815714
delay-statistics,1597417811654,1597417811657,1597417815680,1597417815728
delay-statistics,1597417812656,1597417812660,1597417815684,1597417815728
vehicle-count,1597417810653,1597417810658,1597417815668,1597417815735
emergency-stop-table,1597417815658,1597417815694,1597417816554,1597417816569
emergency-stop-streaming,1597417815658,1597417815694,1597417816601,1597417816606
emergency-stop-table,1597417816659,1597417816668,1597417817560,1597417817564
emergency-stop-streaming,1597417816659,1597417816668,1597417817598,1597417817606
emergency-stop-streaming,1597417817660,1597417817666,1597417818478,1597417818483
emergency-stop-table,1597417817660,1597417817666,1597417818550,1597417818558
emergency-stop-table,1597417818661,1597417818669,1597417819631,1597417819634
emergency-stop-streaming,1597417818661,1597417818669,1597417819636,1597417819643
vehicle-count,1597417818661,1597417818669,1597417820612,1597417820692
vehicle-count,1597417815658,1597417815694,1597417820614,1597417820692
vehicle-count,1597417817660,1597417817666,1597417820619,1597417820698
vehicle-count,1597417817659,1597417817665,1597417820619,1597417820698
vehicle-count,1597417816659,1597417816668,1597417820619,1597417820698
vehicle-count,1597417814657,1597417814663,1597417820618,1597417820700
vehicle-count,1597417817659,1597417817662,1597417820619,1597417820700
vehicle-count,1597417816659,1597417816666,1597417820619,1597417820700
delay-statistics,1597417816660,1597417816668,1597417820716,1597417820723
delay-statistics,1597417815658,1597417815676,1597417820724,1597417820732
delay-statistics,1597417818661,1597417818666,1597417820726,1597417820736
delay-statistics,1597417814657,1597417814661,1597417820730,1597417820737
delay-statistics,1597417817660,1597417817667,1597417820735,1597417820757
emergency-stop-table,1597417819665,1597417819679,1597417820753,1597417820776
emergency-stop-streaming,1597417819665,1597417819679,1597417820804,1597417820806
emergency-stop-table,1597417820664,1597417820705,1597417821634,1597417821638
emergency-stop-streaming,1597417820664,1597417820705,1597417821639,1597417821646
emergency-stop-streaming,1597417821665,1597417821676,1597417822752,1597417822756
emergency-stop-table,1597417821665,1597417821676,1597417822993,1597417823002
emergency-stop-table,1597417822665,1597417822698,1597417823766,1597417823775
emergency-stop-streaming,1597417822665,1597417822698,1597417823843,1597417823851
emergency-stop-streaming,1597417823669,1597417823672,1597417824756,1597417824759
emergency-stop-table,1597417823669,1597417823672,1597417824768,1597417824771
vehicle-count,1597417819665,1597417819679,1597417825715,1597417825751
vehicle-count,1597417823669,1597417823672,1597417825715,1597417825751
vehicle-count,1597417822665,1597417822698,1597417825722,1597417825760
vehicle-count,1597417821665,1597417821676,1597417825722,1597417825760
vehicle-count,1597417820664,1597417820706,1597417825715,1597417825771
vehicle-count,1597417820664,1597417820706,1597417825715,1597417825771
vehicle-count,1597417820664,1597417820705,1597417825715,1597417825771
emergency-stop-streaming,1597417824669,1597417824674,1597417825760,1597417825782
delay-statistics,1597417821666,1597417821669,1597417825726,1597417825782
delay-statistics,1597417822665,1597417822693,1597417825726,1597417825782
delay-statistics,1597417823670,1597417823674,1597417825727,1597417825783
delay-statistics,1597417819665,1597417819679,1597417825735,1597417825784
delay-statistics,1597417820665,1597417820706,1597417825735,1597417825784
emergency-stop-table,1597417824669,1597417824674,1597417825752,1597417825784
emergency-stop-streaming,1597417825670,1597417825682,1597417826561,1597417826565
